customer_id,province,customer_segment,consent_status,orders_h1,revenue_h1_zar,distinct_categories,recency_days,purchase_propensity_score,purchase_propensity_band,churn_risk_score,recommended_audience
CUST-005782,Northern Cape,Returning,denied,4,1375.60,3,14,0.4952,High propensity,0.0688,Customer Match + Email
CUST-005783,Gauteng,New,granted,2,785.57,3,26,0.4230,High propensity,0.2069,Customer Match + Email
CUST-005784,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7577,Suppress from paid media
CUST-005785,Mpumalanga,Returning,granted,2,657.30,2,114,0.2801,Medium propensity,0.5093,Email nurture
CUST-005786,Western Cape,New,granted,2,1348.49,3,59,0.3400,Medium propensity,0.3906,Email nurture
CUST-005787,Gauteng,New,denied,1,178.98,1,116,0.0351,Low propensity,0.7438,Suppress from paid media
CUST-005788,KwaZulu-Natal,Lapsed Reactivated,granted,0,0.00,0,181,0.0100,Low propensity,0.7779,Suppress from paid media
CUST-005789,KwaZulu-Natal,New,granted,1,259.35,1,83,0.1447,Low propensity,0.6587,Suppress from paid media
CUST-005790,Western Cape,New,granted,1,122.61,1,11,0.3203,Medium propensity,0.2360,Email nurture
CUST-005791,Gauteng,Returning,granted,1,1053.85,3,179,0.2880,Medium propensity,0.4602,Email nurture
CUST-005792,Western Cape,Returning,granted,1,220.63,1,4,0.2672,Medium propensity,0.2604,Email nurture
CUST-005793,Eastern Cape,New,denied,3,797.42,2,3,0.4907,High propensity,0.0428,Customer Match + Email
CUST-005794,Western Cape,New,granted,2,672.54,2,35,0.4085,Medium propensity,0.2400,Email nurture
CUST-005795,Mpumalanga,Returning,granted,3,606.00,3,10,0.5374,High propensity,0.0140,Customer Match + Email
CUST-005796,North West,New,granted,1,238.29,1,92,0.1221,Low propensity,0.6113,Suppress from paid media
CUST-005797,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7694,Suppress from paid media
CUST-005798,Western Cape,New,denied,1,185.73,1,180,0.0100,Low propensity,0.7863,Suppress from paid media
CUST-005799,Northern Cape,VIP,granted,1,662.27,1,30,0.3936,Medium propensity,0.2778,Email nurture
CUST-005800,Western Cape,New,granted,1,274.67,2,76,0.2296,Medium propensity,0.5378,Email nurture
CUST-005801,Gauteng,New,granted,2,1789.95,3,22,0.4527,High propensity,0.1497,Customer Match + Email
CUST-005802,Mpumalanga,New,granted,1,654.79,1,123,0.2724,Medium propensity,0.5057,Email nurture
CUST-005803,Gauteng,Returning,granted,2,375.81,1,14,0.4621,High propensity,0.1151,Customer Match + Email
CUST-005804,Gauteng,Returning,granted,2,392.05,2,78,0.3255,Medium propensity,0.4588,Email nurture
CUST-005805,Western Cape,Lapsed Reactivated,granted,2,937.08,4,71,0.3749,Medium propensity,0.3571,Email nurture
CUST-005806,KwaZulu-Natal,Returning,granted,2,675.74,2,25,0.4665,High propensity,0.1188,Customer Match + Email
CUST-005807,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7988,Suppress from paid media
CUST-005808,Western Cape,New,granted,2,292.79,1,143,0.2521,Medium propensity,0.5138,Email nurture
CUST-005809,Gauteng,Lapsed Reactivated,granted,0,0.00,0,181,0.0100,Low propensity,0.7773,Suppress from paid media
CUST-005810,Western Cape,Returning,granted,1,373.60,1,32,0.3106,Medium propensity,0.3031,Email nurture
CUST-005811,Gauteng,New,granted,2,937.95,2,48,0.3817,Medium propensity,0.3262,Email nurture
CUST-005812,Limpopo,New,granted,1,235.01,1,41,0.1935,Low propensity,0.5078,Suppress from paid media
CUST-005813,Gauteng,New,granted,1,614.58,1,2,0.4103,Medium propensity,0.1059,Email nurture
CUST-005814,Gauteng,Lapsed Reactivated,denied,1,123.18,1,5,0.2073,Low propensity,0.3025,Suppress from paid media
CUST-005815,Eastern Cape,Returning,granted,1,250.27,1,24,0.2971,Medium propensity,0.3056,Email nurture
CUST-005816,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7486,Suppress from paid media
CUST-005817,Western Cape,New,granted,1,818.88,2,50,0.2859,Medium propensity,0.4394,Email nurture
CUST-005818,Gauteng,VIP,granted,1,271.25,1,23,0.3478,Medium propensity,0.2296,Email nurture
CUST-005819,Western Cape,Returning,granted,2,1035.55,2,73,0.3304,Medium propensity,0.4315,Email nurture
CUST-005820,Northern Cape,Returning,granted,3,1074.39,2,65,0.4228,High propensity,0.3472,Customer Match + Email
CUST-005821,Eastern Cape,New,granted,1,461.96,1,8,0.4088,Medium propensity,0.1753,Email nurture
CUST-005822,Eastern Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7466,Suppress from paid media
CUST-005823,Gauteng,Returning,granted,2,620.25,2,66,0.3559,Medium propensity,0.4459,Email nurture
CUST-005824,Free State,New,granted,1,467.60,1,52,0.2400,Medium propensity,0.5280,Email nurture
CUST-005825,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7836,Suppress from paid media
CUST-005826,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7684,Suppress from paid media
CUST-005827,Gauteng,Returning,granted,2,1168.21,3,90,0.3097,Medium propensity,0.4667,Email nurture
CUST-005828,Gauteng,New,granted,1,227.67,1,162,0.1493,Low propensity,0.6437,Suppress from paid media
CUST-005829,Gauteng,New,granted,1,339.12,1,47,0.2712,Medium propensity,0.4530,Email nurture
CUST-005830,Gauteng,VIP,unknown,0,0.00,0,181,0.0100,Low propensity,0.7640,Suppress from paid media
CUST-005831,Western Cape,New,granted,1,179.27,1,38,0.2128,Low propensity,0.4651,Suppress from paid media
CUST-005832,KwaZulu-Natal,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7727,Suppress from paid media
CUST-005833,Gauteng,New,granted,1,188.80,1,77,0.0718,Low propensity,0.6736,Suppress from paid media
CUST-005834,Western Cape,Returning,granted,2,561.52,2,18,0.4377,High propensity,0.1744,Customer Match + Email
CUST-005835,KwaZulu-Natal,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7395,Suppress from paid media
CUST-005836,Gauteng,New,denied,3,1463.56,3,2,0.4781,High propensity,0.0762,Customer Match + Email
CUST-005837,Gauteng,New,granted,2,418.45,1,107,0.2471,Medium propensity,0.5591,Email nurture
CUST-005838,KwaZulu-Natal,VIP,granted,0,0.00,0,181,0.0100,Low propensity,0.7368,Suppress from paid media
CUST-005839,North West,New,granted,1,230.49,1,12,0.2805,Medium propensity,0.3166,Email nurture
CUST-005840,KwaZulu-Natal,New,denied,1,472.36,1,37,0.1613,Low propensity,0.5206,Suppress from paid media
CUST-005841,Western Cape,New,granted,4,1456.76,3,3,0.6574,High propensity,0.0100,Customer Match + Email
CUST-005842,KwaZulu-Natal,New,granted,1,467.84,2,180,0.2248,Medium propensity,0.5817,Email nurture
CUST-005843,Gauteng,New,denied,1,215.59,1,71,0.0438,Low propensity,0.7627,Suppress from paid media
CUST-005844,Western Cape,VIP,granted,1,281.48,1,56,0.2633,Medium propensity,0.4918,Email nurture
CUST-005845,Eastern Cape,New,denied,2,521.68,3,39,0.2675,Medium propensity,0.4213,Email nurture
CUST-005846,Gauteng,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7599,Suppress from paid media
CUST-005847,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7943,Suppress from paid media
CUST-005848,Northern Cape,New,denied,1,185.14,1,89,0.0100,Low propensity,0.7542,Suppress from paid media
CUST-005849,Free State,New,granted,2,1822.90,3,31,0.4388,High propensity,0.1961,Customer Match + Email
CUST-005850,Gauteng,Returning,granted,2,843.32,2,6,0.5298,High propensity,0.0151,Customer Match + Email
CUST-005851,Free State,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7345,Suppress from paid media
CUST-005852,Gauteng,Returning,granted,3,2268.31,3,53,0.4747,High propensity,0.2696,Customer Match + Email
CUST-005853,Gauteng,Returning,granted,2,1011.68,2,14,0.4545,High propensity,0.1528,Customer Match + Email
CUST-005854,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7643,Suppress from paid media
CUST-005855,Western Cape,New,granted,2,935.55,3,33,0.4297,High propensity,0.2497,Customer Match + Email
CUST-005856,Western Cape,New,granted,2,1132.46,5,66,0.3449,Medium propensity,0.4274,Email nurture
CUST-005857,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7779,Suppress from paid media
CUST-005858,Western Cape,Returning,granted,2,517.33,2,22,0.4800,High propensity,0.1421,Customer Match + Email
CUST-005859,Gauteng,New,denied,1,534.50,2,123,0.1579,Low propensity,0.5741,Suppress from paid media
CUST-005860,Limpopo,Returning,granted,1,403.00,1,68,0.2888,Medium propensity,0.4827,Email nurture
CUST-005861,Free State,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7670,Suppress from paid media
CUST-005862,Gauteng,Returning,granted,3,646.42,3,54,0.4691,High propensity,0.2926,Customer Match + Email
CUST-005863,Gauteng,VIP,denied,1,135.26,1,39,0.0994,Low propensity,0.5575,Suppress from paid media
CUST-005864,Gauteng,VIP,granted,2,714.72,2,58,0.3429,Medium propensity,0.4142,Email nurture
CUST-005865,Mpumalanga,New,granted,2,946.25,2,33,0.4546,High propensity,0.1994,Customer Match + Email
CUST-005866,Gauteng,Returning,granted,1,468.96,2,3,0.4540,High propensity,0.0701,Customer Match + Email
CUST-005867,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7348,Suppress from paid media
CUST-005868,Limpopo,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7257,Suppress from paid media
CUST-005869,Western Cape,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7260,Suppress from paid media
CUST-005870,Gauteng,New,granted,1,804.29,2,179,0.2323,Medium propensity,0.5679,Email nurture
CUST-005871,Gauteng,New,granted,2,573.25,3,133,0.3139,Medium propensity,0.4640,Email nurture
CUST-005872,Gauteng,New,denied,0,0.00,0,181,0.0100,Low propensity,0.7505,Suppress from paid media
CUST-005873,Gauteng,New,granted,1,382.37,2,72,0.2260,Medium propensity,0.5617,Email nurture
CUST-005874,Western Cape,Lapsed Reactivated,granted,2,680.12,2,27,0.4349,High propensity,0.2073,Customer Match + Email
CUST-005875,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7208,Suppress from paid media
CUST-005876,Mpumalanga,New,granted,2,563.46,2,65,0.3060,Medium propensity,0.4378,Email nurture
CUST-005877,Gauteng,Lapsed Reactivated,granted,1,505.42,1,53,0.2293,Medium propensity,0.5441,Email nurture
CUST-005878,Western Cape,VIP,granted,1,135.58,1,89,0.1013,Low propensity,0.7060,Suppress from paid media
CUST-005879,Western Cape,Returning,granted,1,202.50,1,100,0.0956,Low propensity,0.6679,Suppress from paid media
CUST-005880,Western Cape,New,granted,1,603.38,1,128,0.2205,Medium propensity,0.5852,Email nurture
CUST-005881,Western Cape,Returning,granted,1,315.91,1,27,0.2624,Medium propensity,0.3768,Email nurture
CUST-005882,KwaZulu-Natal,New,denied,2,1785.39,3,82,0.2508,Medium propensity,0.5444,Email nurture
CUST-005883,Gauteng,New,granted,4,1401.31,4,40,0.5741,High propensity,0.1116,Customer Match + Email
CUST-005884,Gauteng,Lapsed Reactivated,granted,1,640.25,3,22,0.4389,High propensity,0.1995,Customer Match + Email
CUST-005885,Gauteng,Lapsed Reactivated,granted,0,0.00,0,181,0.0100,Low propensity,0.7398,Suppress from paid media
CUST-005886,Limpopo,New,granted,1,552.01,1,153,0.1728,Low propensity,0.6338,Suppress from paid media
CUST-005887,North West,New,granted,2,989.89,2,62,0.3677,Medium propensity,0.4308,Email nurture
CUST-005888,Western Cape,VIP,granted,1,190.40,1,103,0.1274,Low propensity,0.6593,Suppress from paid media
CUST-005889,Eastern Cape,New,granted,1,289.13,1,4,0.3764,Medium propensity,0.1974,Email nurture
CUST-005890,Free State,New,denied,0,0.00,0,181,0.0100,Low propensity,0.7874,Suppress from paid media
CUST-005891,Western Cape,New,granted,2,639.63,2,20,0.4654,High propensity,0.1377,Customer Match + Email
CUST-005892,KwaZulu-Natal,New,unknown,2,934.15,1,103,0.1491,Low propensity,0.6039,Suppress from paid media
CUST-005893,Gauteng,Lapsed Reactivated,denied,3,1578.30,3,14,0.4800,High propensity,0.1221,Customer Match + Email
CUST-005894,Gauteng,New,granted,2,399.84,1,33,0.4439,High propensity,0.2253,Customer Match + Email
CUST-005895,Gauteng,Lapsed Reactivated,granted,1,884.53,3,147,0.1889,Low propensity,0.5938,Suppress from paid media
CUST-005896,Gauteng,Returning,granted,2,1036.87,5,19,0.4910,High propensity,0.0713,Customer Match + Email
CUST-005897,North West,New,granted,1,801.03,2,77,0.2274,Medium propensity,0.5361,Email nurture
CUST-005898,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7571,Suppress from paid media
CUST-005899,Western Cape,Returning,granted,1,383.54,2,47,0.3275,Medium propensity,0.4241,Email nurture
CUST-005900,KwaZulu-Natal,New,granted,1,294.38,1,6,0.4207,High propensity,0.1192,Customer Match + Email
CUST-005901,Eastern Cape,Returning,granted,2,453.75,2,83,0.2724,Medium propensity,0.5175,Email nurture
CUST-005902,KwaZulu-Natal,Returning,denied,0,0.00,0,181,0.0100,Low propensity,0.7414,Suppress from paid media
CUST-005903,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7515,Suppress from paid media
CUST-005904,Gauteng,New,granted,3,726.74,3,58,0.3396,Medium propensity,0.4586,Email nurture
CUST-005905,Western Cape,New,denied,1,455.64,1,175,0.1192,Low propensity,0.6503,Suppress from paid media
CUST-005906,KwaZulu-Natal,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7541,Suppress from paid media
CUST-005907,Gauteng,VIP,denied,1,462.48,2,143,0.1264,Low propensity,0.6452,Suppress from paid media
CUST-005908,Gauteng,Lapsed Reactivated,granted,1,355.19,1,100,0.2136,Low propensity,0.5532,Suppress from paid media
CUST-005909,Eastern Cape,Lapsed Reactivated,granted,0,0.00,0,181,0.0100,Low propensity,0.7934,Suppress from paid media
CUST-005910,Gauteng,Returning,denied,1,446.75,2,63,0.2225,Medium propensity,0.5471,Email nurture
CUST-005911,Gauteng,New,granted,4,1150.87,4,10,0.6188,High propensity,0.0100,Customer Match + Email
CUST-005912,Western Cape,Returning,granted,2,488.07,2,69,0.3265,Medium propensity,0.4106,Email nurture
CUST-005913,Mpumalanga,Returning,granted,1,687.35,1,48,0.3428,Medium propensity,0.3683,Email nurture
CUST-005914,KwaZulu-Natal,New,granted,1,726.50,2,47,0.3375,Medium propensity,0.3666,Email nurture
CUST-005915,Gauteng,New,denied,3,2072.75,3,36,0.3758,Medium propensity,0.2601,Email nurture
CUST-005916,Western Cape,New,denied,0,0.00,0,181,0.0100,Low propensity,0.7793,Suppress from paid media
CUST-005917,Western Cape,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7574,Suppress from paid media
CUST-005918,Gauteng,Returning,denied,0,0.00,0,181,0.0100,Low propensity,0.7723,Suppress from paid media
CUST-005919,KwaZulu-Natal,Returning,denied,2,616.62,2,96,0.2449,Medium propensity,0.5371,Email nurture
CUST-005920,Gauteng,New,granted,2,866.41,3,129,0.2957,Medium propensity,0.4822,Email nurture
CUST-005921,Free State,New,granted,1,196.55,1,86,0.1394,Low propensity,0.6350,Suppress from paid media
CUST-005922,Western Cape,Returning,denied,0,0.00,0,181,0.0100,Low propensity,0.7516,Suppress from paid media
CUST-005923,Gauteng,VIP,denied,0,0.00,0,181,0.0100,Low propensity,0.7281,Suppress from paid media
CUST-005924,KwaZulu-Natal,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7723,Suppress from paid media
CUST-005925,Western Cape,New,denied,1,182.15,1,63,0.0559,Low propensity,0.7486,Suppress from paid media
CUST-005926,Free State,New,granted,1,236.39,1,88,0.0994,Low propensity,0.6349,Suppress from paid media
CUST-005927,North West,Returning,granted,1,494.85,3,13,0.3997,Medium propensity,0.1497,Email nurture
CUST-005928,KwaZulu-Natal,New,granted,1,383.81,1,104,0.1851,Low propensity,0.6094,Suppress from paid media
CUST-005929,Western Cape,New,unknown,3,2232.06,4,38,0.4079,Medium propensity,0.2540,Email nurture
CUST-005930,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7860,Suppress from paid media
CUST-005931,Free State,New,denied,1,318.25,2,33,0.1762,Low propensity,0.4635,Suppress from paid media
CUST-005932,Eastern Cape,New,granted,2,2135.99,3,103,0.3148,Medium propensity,0.4555,Email nurture
CUST-005933,Western Cape,New,unknown,3,1325.40,1,1,0.5016,High propensity,0.0520,Customer Match + Email
CUST-005934,Gauteng,Returning,granted,3,1876.68,5,101,0.3812,Medium propensity,0.3777,Email nurture
CUST-005935,Gauteng,VIP,unknown,0,0.00,0,181,0.0100,Low propensity,0.7269,Suppress from paid media
CUST-005936,Eastern Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7622,Suppress from paid media
CUST-005937,Eastern Cape,New,granted,1,450.12,1,12,0.3811,Medium propensity,0.2122,Email nurture
CUST-005938,KwaZulu-Natal,Returning,granted,1,288.01,1,36,0.3216,Medium propensity,0.3631,Email nurture
CUST-005939,Gauteng,New,granted,2,726.15,2,1,0.4766,High propensity,0.0412,Customer Match + Email
CUST-005940,Western Cape,Lapsed Reactivated,granted,0,0.00,0,181,0.0100,Low propensity,0.7462,Suppress from paid media
CUST-005941,Western Cape,New,denied,1,621.02,2,64,0.2071,Low propensity,0.5819,Suppress from paid media
CUST-005942,Gauteng,Lapsed Reactivated,denied,0,0.00,0,181,0.0100,Low propensity,0.7964,Suppress from paid media
CUST-005943,KwaZulu-Natal,New,granted,1,290.55,1,173,0.1941,Low propensity,0.5881,Suppress from paid media
CUST-005944,Gauteng,Returning,granted,1,881.93,2,161,0.2307,Medium propensity,0.5120,Email nurture
CUST-005945,Western Cape,Returning,denied,0,0.00,0,181,0.0100,Low propensity,0.7997,Suppress from paid media
CUST-005946,Western Cape,New,granted,1,507.34,2,53,0.3352,Medium propensity,0.4443,Email nurture
CUST-005947,Free State,New,granted,1,404.56,2,27,0.3452,Medium propensity,0.2489,Email nurture
CUST-005948,KwaZulu-Natal,New,granted,3,1416.93,4,22,0.5443,High propensity,0.0755,Customer Match + Email
CUST-005949,Eastern Cape,New,denied,5,2462.70,4,6,0.5530,High propensity,0.0100,Customer Match + Email
CUST-005950,Western Cape,Returning,denied,0,0.00,0,181,0.0100,Low propensity,0.7691,Suppress from paid media
CUST-005951,Gauteng,Returning,granted,2,670.61,3,56,0.3889,Medium propensity,0.3254,Email nurture
CUST-005952,Western Cape,Returning,granted,1,259.97,1,105,0.1580,Low propensity,0.6324,Suppress from paid media
CUST-005953,Western Cape,Lapsed Reactivated,granted,1,301.03,2,154,0.1981,Low propensity,0.5975,Suppress from paid media
CUST-005954,Western Cape,Returning,denied,1,171.93,1,54,0.0470,Low propensity,0.6992,Suppress from paid media
CUST-005955,Free State,Lapsed Reactivated,denied,5,1185.06,4,38,0.4896,High propensity,0.1775,Customer Match + Email
CUST-005956,KwaZulu-Natal,New,denied,1,444.69,1,129,0.1456,Low propensity,0.5887,Suppress from paid media
CUST-005957,Free State,Lapsed Reactivated,granted,2,377.72,2,97,0.3358,Medium propensity,0.4602,Email nurture
CUST-005958,Gauteng,New,granted,3,1372.15,3,80,0.4100,Medium propensity,0.3755,Email nurture
CUST-005959,Gauteng,Lapsed Reactivated,granted,1,332.13,2,118,0.2478,Medium propensity,0.5390,Email nurture
CUST-005960,Gauteng,Lapsed Reactivated,granted,1,836.58,2,88,0.2743,Medium propensity,0.4862,Email nurture
CUST-005961,Western Cape,New,granted,1,185.11,1,69,0.0738,Low propensity,0.6846,Suppress from paid media
CUST-005962,North West,New,granted,1,799.70,3,42,0.3371,Medium propensity,0.3924,Email nurture
CUST-005963,Western Cape,New,granted,1,196.39,1,47,0.1852,Low propensity,0.5250,Suppress from paid media
CUST-005964,Mpumalanga,New,unknown,2,415.55,1,31,0.3241,Medium propensity,0.2916,Email nurture
CUST-005965,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7725,Suppress from paid media
CUST-005966,Gauteng,New,granted,1,207.62,1,130,0.1783,Low propensity,0.5937,Suppress from paid media
CUST-005967,Western Cape,New,granted,2,577.24,2,26,0.3784,Medium propensity,0.2248,Email nurture
CUST-005968,KwaZulu-Natal,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7230,Suppress from paid media
CUST-005969,Gauteng,New,granted,3,1117.97,3,101,0.3735,Medium propensity,0.4163,Email nurture
CUST-005970,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7715,Suppress from paid media
CUST-005971,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7255,Suppress from paid media
CUST-005972,Gauteng,New,granted,2,458.27,2,69,0.3584,Medium propensity,0.3864,Email nurture
CUST-005973,Western Cape,New,granted,3,850.32,3,15,0.5776,High propensity,0.0100,Customer Match + Email
CUST-005974,Western Cape,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7984,Suppress from paid media
CUST-005975,KwaZulu-Natal,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7973,Suppress from paid media
CUST-005976,KwaZulu-Natal,Returning,granted,6,2516.68,5,23,0.6384,High propensity,0.0100,Customer Match + Email
CUST-005977,North West,New,granted,1,651.84,1,47,0.3157,Medium propensity,0.4363,Email nurture
CUST-005978,Gauteng,New,granted,2,943.52,2,41,0.3106,Medium propensity,0.4059,Email nurture
CUST-005979,Eastern Cape,Returning,granted,2,1013.23,2,119,0.3345,Medium propensity,0.4229,Email nurture
CUST-005980,Gauteng,VIP,granted,1,634.61,1,147,0.2553,Medium propensity,0.5432,Email nurture
CUST-005981,Gauteng,New,granted,1,496.37,3,59,0.3202,Medium propensity,0.4137,Email nurture
CUST-005982,Western Cape,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7762,Suppress from paid media
CUST-005983,Gauteng,Returning,granted,2,930.91,2,52,0.3555,Medium propensity,0.3862,Email nurture
CUST-005984,Western Cape,New,granted,1,1413.26,2,132,0.1749,Low propensity,0.5638,Suppress from paid media
CUST-005985,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7511,Suppress from paid media
CUST-005986,Gauteng,VIP,denied,1,768.89,1,49,0.1404,Low propensity,0.5441,Suppress from paid media
CUST-005987,Gauteng,Lapsed Reactivated,granted,1,199.36,1,46,0.2102,Low propensity,0.4961,Suppress from paid media
CUST-005988,Western Cape,New,granted,3,1475.19,2,18,0.5405,High propensity,0.0228,Customer Match + Email
CUST-005989,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7605,Suppress from paid media
CUST-005990,Gauteng,New,granted,1,879.35,2,71,0.2826,Medium propensity,0.4534,Email nurture
CUST-005991,Gauteng,Returning,granted,2,1236.08,3,41,0.3996,Medium propensity,0.2561,Email nurture
CUST-005992,Gauteng,New,granted,1,198.51,1,116,0.0737,Low propensity,0.7172,Suppress from paid media
CUST-005993,North West,New,denied,1,1100.75,1,105,0.0950,Low propensity,0.6666,Suppress from paid media
CUST-005994,Gauteng,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7464,Suppress from paid media
CUST-005995,Eastern Cape,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7806,Suppress from paid media
CUST-005996,KwaZulu-Natal,New,granted,1,192.88,1,31,0.3008,Medium propensity,0.3456,Email nurture
CUST-005997,Western Cape,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7542,Suppress from paid media
CUST-005998,Western Cape,Returning,granted,1,1411.50,2,29,0.4077,Medium propensity,0.1960,Email nurture
CUST-005999,Western Cape,New,denied,2,944.20,3,34,0.3316,Medium propensity,0.3468,Email nurture
CUST-006000,Gauteng,VIP,granted,0,0.00,0,181,0.0100,Low propensity,0.7860,Suppress from paid media
CUST-006001,Mpumalanga,Returning,granted,1,449.47,1,172,0.2158,Low propensity,0.5151,Suppress from paid media
CUST-006002,Western Cape,New,denied,0,0.00,0,181,0.0100,Low propensity,0.7434,Suppress from paid media
CUST-006003,Western Cape,Returning,granted,1,380.61,2,18,0.4219,High propensity,0.1439,Customer Match + Email
CUST-006004,KwaZulu-Natal,New,denied,0,0.00,0,181,0.0100,Low propensity,0.7732,Suppress from paid media
CUST-006005,Gauteng,New,denied,1,139.18,1,117,0.0609,Low propensity,0.6913,Suppress from paid media
CUST-006006,Gauteng,VIP,granted,2,590.51,2,131,0.3033,Medium propensity,0.4425,Email nurture
CUST-006007,Gauteng,Returning,granted,2,945.98,2,46,0.3619,Medium propensity,0.3562,Email nurture
CUST-006008,Western Cape,Lapsed Reactivated,granted,1,1276.20,3,35,0.3500,Medium propensity,0.2824,Email nurture
CUST-006009,KwaZulu-Natal,New,granted,2,762.03,3,12,0.4606,High propensity,0.1032,Customer Match + Email
CUST-006010,Gauteng,Lapsed Reactivated,granted,2,1951.22,1,53,0.3467,Medium propensity,0.3850,Email nurture
CUST-006011,KwaZulu-Natal,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7921,Suppress from paid media
CUST-006012,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7563,Suppress from paid media
CUST-006013,Gauteng,Returning,denied,1,185.13,1,159,0.0100,Low propensity,0.7610,Suppress from paid media
CUST-006014,Gauteng,New,granted,3,2057.87,6,102,0.4527,High propensity,0.3057,Customer Match + Email
CUST-006015,Eastern Cape,Returning,granted,2,501.12,2,34,0.3794,Medium propensity,0.2724,Email nurture
CUST-006016,Western Cape,New,granted,2,588.39,3,75,0.2631,Medium propensity,0.4690,Email nurture
CUST-006017,North West,Returning,granted,0,0.00,0,181,0.0100,Low propensity,0.7415,Suppress from paid media
CUST-006018,Mpumalanga,Returning,granted,1,668.29,2,23,0.3618,Medium propensity,0.2812,Email nurture
CUST-006019,Northern Cape,Lapsed Reactivated,unknown,0,0.00,0,181,0.0100,Low propensity,0.7711,Suppress from paid media
CUST-006020,Western Cape,Returning,granted,1,487.76,3,87,0.2343,Medium propensity,0.5174,Email nurture
CUST-006021,Western Cape,New,granted,1,180.44,1,37,0.2194,Low propensity,0.4410,Suppress from paid media
CUST-006022,Free State,New,granted,2,1189.17,2,24,0.4190,Medium propensity,0.2291,Email nurture
CUST-006023,KwaZulu-Natal,Returning,granted,3,798.35,3,18,0.5644,High propensity,0.0100,Customer Match + Email
CUST-006024,Gauteng,Returning,granted,2,299.07,1,25,0.4337,High propensity,0.1931,Customer Match + Email
CUST-006025,Western Cape,New,granted,3,683.76,2,7,0.5809,High propensity,0.0100,Customer Match + Email
CUST-006026,Gauteng,New,denied,2,1333.12,2,83,0.2331,Medium propensity,0.5402,Email nurture
CUST-006027,Limpopo,New,granted,1,184.15,1,152,0.1164,Low propensity,0.6232,Suppress from paid media
CUST-006028,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7215,Suppress from paid media
CUST-006029,Northern Cape,New,granted,1,244.92,1,68,0.1359,Low propensity,0.6460,Suppress from paid media
CUST-006030,Eastern Cape,New,granted,1,349.10,1,50,0.2113,Low propensity,0.5489,Suppress from paid media
CUST-006031,KwaZulu-Natal,Returning,granted,4,1599.46,4,46,0.4995,High propensity,0.2471,Customer Match + Email
CUST-006032,Western Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7679,Suppress from paid media
CUST-006033,Western Cape,Returning,granted,2,846.25,2,26,0.4166,Medium propensity,0.2302,Email nurture
CUST-006034,Western Cape,Returning,granted,1,295.91,1,151,0.1775,Low propensity,0.6119,Suppress from paid media
CUST-006035,Western Cape,New,granted,1,548.54,1,136,0.2335,Medium propensity,0.5007,Email nurture
CUST-006036,Eastern Cape,New,granted,0,0.00,0,181,0.0100,Low propensity,0.7785,Suppress from paid media
CUST-006037,KwaZulu-Natal,New,denied,1,504.37,2,95,0.1791,Low propensity,0.5702,Suppress from paid media
