event_date,event_timestamp,event_name,user_pseudo_id,session_id,geo_country,geo_city,device_category,traffic_source_medium,traffic_source_source,traffic_source_name,page_location,event_value_in_usd,ga_session_number,is_active_user,platform
,1783381203573906,begin_checkout,user_00217,7163047,za,Cape Town,Desktop,Direct,,black friday,,710.41,7,true,IOS
06-10-2024,1703867842758611,session_start,user_00703,9732578,ZA,,DESKTOP,Organic Search,google,Black Friday 2024,/thankyou,,20,1,web
,1735013409279081,purchase,user_00794,8304304,,Pretoria,tablet,direct,GOOGLE,,/checkout,,11,True,WEB
24-06-2024,1743916860134617,scroll,user_00654,3886309,,,DESKTOP,email,GOOGLE,Brand_SA_Q1,/checkout,400.55,35,,Web
20240316,1743969998818750,search,user_00798,7053284,za,,Tablet,Organic Search,GOOGLE,,,427.98,50,0,IOS
"June 06, 2024",1771131057535105,purchase,user_00784,5329887,za,Durban,desktop,Direct,bing,,,,-1,true,web
"June 19, 2024",1729581004096369,session_start,user_00722,5482255,,,,(none),Google,Black Friday 2024,,845.76,40,false,
"November 08, 2024",1717812582454760,click,user_00592,7300744,rsa,Cape Town,mobile,(none),(direct),retargeting lapsed,/thankyou,886.15,13,false,WEB
"December 13, 2024",1720733653188428,login,user_00364,594238,,,DESKTOP,Display,bing,retargeting lapsed,,549.4,,TRUE,web
2024-07-22,1747503305700375,search,user_00452,1632828, South Africa,Cape Town,mobile,paid search,GOOGLE,Brand_SA_Q1,/,883.82,13,true,ANDROID
27-05-2024,1775706838690958,video_start,user_00074,1849696,,,MOBILE,organic search,facebook,black friday,/,282.88,14,1,IOS
2024-08-29,1714347135123730,add_to_cart,user_00707,1339315,South Africa,Johannesburg,mobile,direct,facebook,,/,,3,false,WEB
"March 23, 2024",1760334757598372,page_view,user_00002,5373504, South Africa,,desktop,paid search,google,BRAND SA Q1,/products,556.94,20,false,Web
,1785910578965829,scroll,user_00664,3847275,south africa,Cape Town,,organic search,facebook,Black Friday 2024,/thankyou,140.73,3,false,IOS
20/07/2024,1718618024110082,login,user_00059,4685492,,Cape Town,Desktop,,,retargeting lapsed,/thankyou,403.49,40,False,IOS
2024-07-09,,scroll,user_00234,7432245,ZA,,desktop,(none),bing,,,,,false,Web
"April 17, 2024",1785865664542355,scroll,user_00625,9986297,RSA,Durban,Mobile,Email,bing,Awareness_Display_ZA,/thankyou,,25,TRUE,
07-04-2024,1762331097243049,login,user_00608,,RSA,Durban,tablet,Social,,,/thankyou,451.99,12,,IOS
20240923,1742285866427056,page_view,user_00516,5477764,za,Johannesburg,desktop,display,google,brand_sa_q1,/,793.27,9,true,
"November 06, 2024",1724235160218981,begin_checkout,user_00454,3831124,rsa,Cape Town,mobile,organic search,,retargeting lapsed,,718.47,19,true,IOS
20240101,1741033618219741,video_start,user_00115,1378750, South Africa,Johannesburg,desktop,,Google,,/,727.53,50,,
20240630,1778566075166479,video_start,user_00268,8450751,ZA,Durban,,ORGANIC_SEARCH,,black friday,/checkout,754.02,37,true,IOS
"July 10, 2024",1752152357761794,page_view,user_00661,6178090,south africa,Durban,desktop,,GOOGLE,UNKNOWN,,807.26,41,,IOS
"August 15, 2024",1728887401844240,begin_checkout,user_00078,5655872,,,mobile,Display,,Black Friday 2024,/thankyou,966.07,48,FALSE,
20240422,1782073735292062,begin_checkout,user_00302,8125159,,Pretoria,tablet,display,facebook,brand_sa_q1,/thankyou,396.37,8,false,ANDROID
2024-11-22,1720155399568473,login,user_00222,793721,South Africa,,Tablet,,,,/checkout,,-1,true,Web
20241228,1704343363197139,purchase,user_00539,3616927,,,mobile,email,GOOGLE,,/products,,30,True,ANDROID
19/02/2024,1794859068820861,search,user_00082,1246513,za,,Tablet,,Google,UNKNOWN,/checkout,783.22,11,FALSE,ANDROID
2024-11-06,1717796262921678,begin_checkout,user_00219,8968332,South Africa,Durban,,ORGANIC_SEARCH,,,/thankyou,,21,FALSE,WEB
30/06/2024,1789083157224753,search,user_00020,,south africa,Johannesburg,MOBILE,,facebook,brand_sa_q1,/thankyou,145.25,25,True,web
22-05-2024,1709839607255124,,user_00336,8859967,,Cape Town,desktop,paid search,,black friday,/products,,26,true,ANDROID
"July 24, 2024",,purchase,user_00741,3726275,,,,,Google,,/checkout,,13,False,ANDROID
"April 23, 2024",1755674763987110,purchase,user_00790,2952088,,Cape Town,Mobile,,google,,/products,207.1,22,false,Web
2024-05-02,1706370981896735,video_start,user_00465,5677966,,,Desktop,,GOOGLE,,/products,37.76,50,,WEB
2024-06-07,1748667111219446,login,user_00547,3397070,ZA,Johannesburg,mobile,paid search,GOOGLE,brand_sa_q1,,,44,true,Web
20241115,1757861035779870,session_start,user_00565,829671,South Africa,,Tablet,(none),bing,black friday,,,3,,Web
20240128,1785164755993309,page_view,user_00520,1971063,south africa,,Mobile,,GOOGLE,,/checkout,342.57,14,True,
20241027,1727349338275786,session_start,user_00692,8426890,,Pretoria,desktop,email,Google,,/,87.43,29,True,
02/03/2024,1708203829764733,,user_00475,7589792,south africa,Johannesburg,DESKTOP,,,retargeting lapsed,/products,954.97,34,TRUE,
2024-01-21,1764309763424894,begin_checkout,user_00740,3789528,RSA,Pretoria,DESKTOP,,bing,,/,119.1,43,True,web
2024-12-01,1797647654231063,purchase,user_00769,5812641,,Pretoria,tablet,Paid Search,Google,,,691.89,48,False,ANDROID
20240629,1769801105921156,,user_00462,4484112,,Durban,desktop,,(direct),,/,,17,0,
24/08/2024,1711721160135494,begin_checkout,user_00678,7548874,RSA,Johannesburg,DESKTOP,social,Google,,,404.69,46,0,IOS
20241221,,page_view,user_00490,1676291,,Durban,,,google,UNKNOWN,/thankyou,,35,False,WEB
20-02-2024,1791664985628610,page_view,user_00300,3954395,,Pretoria,DESKTOP,Direct,bing,retargeting lapsed,/products,300.22,24,true,Web
2024-11-08,1715612347663203,video_start,user_00545,8093427, South Africa,Johannesburg,,paid search,,,/,449.28,38,,ANDROID
2024-02-11,,page_view,user_00701,7279796,rsa,Cape Town,desktop,,Google,retargeting lapsed,,,8,FALSE,Web
20241012,1757200149083975,login,user_00134,6680307,,Cape Town,Mobile,email,,Brand_SA_Q1,/thankyou,,10,1,Web
"July 09, 2024",1769120911459326,session_start,user_00325,,RSA,Cape Town,mobile,,,brand_sa_q1,/products,622.7,7,true,WEB
"August 12, 2024",1734184303667825,add_to_cart,user_00120,6867113,South Africa,Pretoria,Mobile,Paid Search,facebook,Black Friday 2024,/checkout,804.58,11,True,
,1711394922420387,session_start,user_00664,7730668,za,Durban,desktop,email,,retargeting lapsed,/thankyou,603.85,18,FALSE,IOS
07-05-2024,1736673442756394,click,user_00776,9005686,RSA,,Tablet,display,(direct),,,335.26,9,true,Web
"September 04, 2024",1756908555307837,begin_checkout,user_00140,2981349,za,,tablet,Direct,,,/products,561.08,19,false,web
2024-08-19,1790347600470514,session_start,user_00144,8226283,south africa,,Mobile,social,facebook,brand_sa_q1,,104.24,6,False,WEB
20240512,1775338694765814,login,user_00607,1293227,RSA,,,(none),Google,,/thankyou,,35,false,WEB
20241201,1735733370388278,begin_checkout,user_00078,8321130,ZA,Cape Town,desktop,Email,google,BRAND SA Q1,/checkout,,40,TRUE,web
03-05-2024,1794076781884100,login,user_00110,3069346,,Cape Town,,,(direct),retargeting lapsed,/thankyou,628.22,37,False,ANDROID
28-01-2024,1743418020368321,add_to_cart,user_00267,3459476,south africa,,Desktop,Organic Search,google,brand_sa_q1,/checkout,654.28,22,TRUE,ANDROID
21-01-2024,1701094769116479,purchase,user_00302,9981487,za,Johannesburg,,Social,bing,,/products,,38,,
2024-06-30,1775852048344638,video_start,user_00799,2099575,,Cape Town,,(none),Google,,/,153.32,45,,
14/03/2024,1787865413986020,session_start,user_00019,9805296,South Africa,Durban,,display,(direct),black friday,/products,33.74,-1,,Web
,1794750922669744,click,user_00089,1532163, South Africa,Johannesburg,Tablet,Direct,google,Brand_SA_Q1,/,14.89,40,TRUE,WEB
20240415,1748663329797330,begin_checkout,user_00045,2930572,south africa,Cape Town,Desktop,ORGANIC_SEARCH,,Awareness_Display_ZA,,242.89,14,,IOS
,1794627279786284,session_start,user_00458,1552436,,,mobile,email,Google,Black Friday 2024,/thankyou,807.48,9,False,
19-12-2024,1786355744032361,click,user_00307,7225139,,Cape Town,,Direct,(direct),UNKNOWN,,953.52,20,false,WEB
23-03-2024,1776370282480218,login,user_00203,1976932,za,Cape Town,DESKTOP,ORGANIC_SEARCH,facebook,,/,91.47,8,true,ANDROID
20241218,1731866550843780,begin_checkout,user_00376,3454922,,Cape Town,Tablet,,google,retargeting lapsed,/thankyou,443.39,12,True,Web
"October 16, 2024",1729957942098663,,user_00415,5852509,RSA,,mobile,Display,,Awareness_Display_ZA,/thankyou,337.24,1,true,WEB
30-03-2024,1771819858442981,video_start,user_00218,5244829,,,Tablet,organic search,,,/products,622.62,45,true,IOS
2024-02-18,1793297546211665,page_view,user_00715,6358259,rsa,Pretoria,,paid search,Google,,/thankyou,137.85,6,true,web
,,video_start,user_00536,4198881, South Africa,Pretoria,,direct,GOOGLE,,/thankyou,,29,FALSE,IOS
,,search,user_00056,3514170,,,Desktop,Organic Search,,,,725.29,8,False,
"November 06, 2024",1702649809076217,session_start,user_00435,360630,za,,tablet,organic search,facebook,,/products,53.09,49,FALSE,ANDROID
20240907,5172,,user_00255,2967219,rsa,Cape Town,desktop,Social,Google,,/checkout,270.04,43,False,Web
"January 29, 2024",1703881453270998,login,user_00203,6643021,,Johannesburg,,Display,facebook,Awareness_Display_ZA,/checkout,,33,false,
"June 30, 2024",1743444741022533,video_start,user_00474,2937300,south africa,Pretoria,,Email,google,UNKNOWN,,972.78,13,FALSE,IOS
20240731,1747091598503323,purchase,user_00764,6231615,za,Cape Town,tablet,Direct,Google,,/products,572.11,41,false,web
20240615,1768726372567267,,user_00374,745602, South Africa,Durban,,social,(direct),Awareness_Display_ZA,,406.84,28,true,web
18/11/2024,1701005932884396,,user_00533,2431848, South Africa,,Tablet,display,Google,,/,379.67,16,FALSE,ANDROID
2024-05-17,1760722459083535,begin_checkout,user_00429,432500,South Africa,Pretoria,MOBILE,paid search,GOOGLE,Awareness_Display_ZA,/products,,42,True,ANDROID
"June 30, 2024",1791948652631369,purchase,user_00589,770247,south africa,,Mobile,Email,,BRAND SA Q1,/thankyou,137.25,22,0,ANDROID
18-08-2024,1714471098408784,session_start,user_00631,6681029,ZA,Cape Town,,Social,,brand_sa_q1,/checkout,667.13,25,FALSE,ANDROID
26/11/2024,1765087373688591,click,user_00037,8742159,rsa,Cape Town,MOBILE,,GOOGLE,Brand_SA_Q1,/thankyou,389.18,49,False,Web
2024-06-14,1775341863354158,purchase,user_00682,1710210,rsa,,tablet,organic search,(direct),,/products,,48,,WEB
20240912,1771076097045813,page_view,user_00255,752796, South Africa,,desktop,,google,,,268.64,,false,Web
16-11-2024,1713322527490791,login,user_00494,6414868, South Africa,,Tablet,Email,google,brand_sa_q1,,566.1,-1,,web
30/01/2024,1721132750278609,begin_checkout,user_00231,1862061,south africa,,mobile,email,,Retargeting_Lapsed,/,758.67,7,1,
22-01-2024,,page_view,user_00503,7927926,RSA,Pretoria,,social,Google,Awareness_Display_ZA,,973.28,22,true,web
2024-11-23,1710242404791085,purchase,user_00710,8758942,RSA,Cape Town,MOBILE,,(direct),,/checkout,679.52,41,0,
"October 28, 2024",1767162675226561,click,user_00549,8459873,ZA,Johannesburg,DESKTOP,social,,UNKNOWN,/thankyou,329.69,,false,WEB
"December 18, 2024",1755898621849012,login,user_00383,746524,south africa,Pretoria,DESKTOP,Organic Search,(direct),,/thankyou,634.42,23,True,ANDROID
"May 07, 2024",1710591373337195,purchase,user_00341,6548923,rsa,,mobile,,,retargeting lapsed,/products,,41,false,Web
20240813,1721289202791197,session_start,user_00160,7951538,ZA,Cape Town,,ORGANIC_SEARCH,(direct),black friday,/,,33,,web
2024-11-07,1730350849793732,video_start,user_00357,1738541, South Africa,,mobile,Email,(direct),BRAND SA Q1,/checkout,313.21,49,1,Web
26-07-2024,1710574112037833,video_start,user_00115,636528,south africa,Durban,,social,,,,956.3,15,,
11-01-2024,1710581758085515,session_start,user_00282,2243744,South Africa,Cape Town,DESKTOP,Direct,GOOGLE,black friday,/products,,3,false,ANDROID
20240610,1779826016962532,scroll,user_00033,7698257,ZA,,,direct,GOOGLE,brand_sa_q1,/,595.81,37,,IOS
06/01/2024,1782497755935820,session_start,user_00184,8435473,,Durban,,social,google,Brand_SA_Q1,/thankyou,472.97,47,,WEB
27-02-2024,1746203883933597,session_start,user_00580,5375215,,Pretoria,Tablet,Organic Search,,UNKNOWN,/checkout,,36,true,ANDROID
20240624,9748,add_to_cart,user_00642,5168374,RSA,Pretoria,MOBILE,display,bing,UNKNOWN,/products,581.76,13,True,Web
"December 08, 2024",1755079256189323,search,user_00468,6272972,rsa,Durban,desktop,Email,google,brand_sa_q1,/products,,36,,ANDROID
20240524,1775976806859717,begin_checkout,user_00066,9795791,,Pretoria,Mobile,,,BRAND SA Q1,,620.87,26,FALSE,IOS
2024-11-03,1771227513900851,login,,4327587,za,Durban,Mobile,,,,,,42,True,ANDROID
,,login,user_00102,8023685,South Africa,Johannesburg,Mobile,Organic Search,,BRAND SA Q1,/thankyou,,,FALSE,
26-09-2024,1746590731244660,scroll,user_00434,53233, South Africa,,mobile,Social,,retargeting lapsed,,,18,True,Web
18/01/2024,,search,user_00675,6972191,south africa,Cape Town,DESKTOP,organic search,facebook,,,496.33,21,1,
,1792653986407973,begin_checkout,user_00365,3034278,rsa,,,Social,google,Retargeting_Lapsed,/products,569.5,40,true,ANDROID
29/05/2024,1780788387517250,video_start,user_00567,861959,,Cape Town,DESKTOP,organic search,,,/thankyou,522.05,27,FALSE,IOS
16/09/2024,,session_start,user_00079,9054364,za,,desktop,Organic Search,facebook,retargeting lapsed,/products,,43,False,
20241214,1740510831910115,session_start,user_00209,5528160,,Durban,Tablet,social,,Retargeting_Lapsed,,,17,,IOS
20240813,1740913396329592,click,user_00109,219327, South Africa,,tablet,ORGANIC_SEARCH,(direct),Retargeting_Lapsed,/thankyou,243.44,17,true,WEB
,1744164144757096,login,user_00719,1227404,RSA,,mobile,direct,,,/checkout,339.0,-1,True,IOS
20240201,9168,add_to_cart,user_00396,8148685,za,,MOBILE,Organic Search,bing,,/,414.19,34,False,ANDROID
2024-09-04,,,user_00665,3354244,RSA,Durban,Tablet,social,bing,,/checkout,,-1,0,ANDROID
20241031,1711088354085002,session_start,user_00199,5526630,,Cape Town,mobile,paid search,,black friday,/checkout,,14,0,WEB
2024-07-16,1713231175427425,scroll,user_00581,5950655,south africa,,mobile,email,GOOGLE,Black Friday 2024,/products,313.07,18,true,ANDROID
14-07-2024,1786519322962343,video_start,user_00704,9666396,ZA,Johannesburg,MOBILE,organic search,(direct),black friday,/checkout,156.13,1,FALSE,WEB
2024-07-04,1751298993272664,click,user_00348,6840271,,Pretoria,tablet,Direct,bing,BRAND SA Q1,,,18,FALSE,IOS
"September 20, 2024",1750201726412171,session_start,user_00386,885750,south africa,Johannesburg,tablet,Social,,,/checkout,,4,TRUE,
20241101,1794274454585192,session_start,user_00547,2838829,South Africa,,mobile,Paid Search,Google,brand_sa_q1,/thankyou,646.24,42,true,web
03-06-2024,1755166114785438,add_to_cart,user_00066,2352202,RSA,Pretoria,mobile,(none),GOOGLE,black friday,/checkout,634.06,42,,
2024-10-03,1778452112308336,page_view,user_00355,1347774,,Johannesburg,MOBILE,paid search,GOOGLE,Awareness_Display_ZA,/thankyou,423.92,,False,IOS
2024-03-08,1781954137792826,video_start,user_00385,1762735,ZA,Johannesburg,Tablet,(none),GOOGLE,Awareness_Display_ZA,,797.17,3,0,web
20240712,1733747713930096,page_view,user_00408,8286164,South Africa,,,,(direct),retargeting lapsed,/checkout,681.4,50,,web
18-10-2024,1733484581076118,search,user_00106,8357666,RSA,,tablet,social,,BRAND SA Q1,/products,439.15,23,0,WEB
20240117,,page_view,user_00163,6464517,South Africa,,desktop,Paid Search,(direct),,/,,10,TRUE,IOS
"August 30, 2024",1770184807482153,add_to_cart,user_00619,8090220,ZA,Pretoria,,Direct,bing,brand_sa_q1,/checkout,,49,,Web
16-10-2024,1700178119976638,search,user_00421,1408795,south africa,,mobile,organic search,bing,,/thankyou,,46,TRUE,
"August 01, 2024",1778130902313628,purchase,user_00587,3151103,,Pretoria,,Email,,BRAND SA Q1,/checkout,,48,,web
"February 13, 2024",1710454302002322,click,user_00756,8810797,South Africa,,DESKTOP,organic search,,Brand_SA_Q1,,451.13,26,false,
,1724563218933418,purchase,user_00709,7987733,ZA,Johannesburg,,social,,Black Friday 2024,/,,,false,IOS
09/10/2024,,page_view,user_00406,568457,za,Cape Town,tablet,Display,bing,brand_sa_q1,/checkout,83.79,0,False,IOS
"August 19, 2024",1719136901606342,add_to_cart,user_00313,5927614,ZA,,Tablet,Direct,,black friday,,724.03,42,TRUE,
27/04/2024,1749037806935374,purchase,user_00765,4404768,za,,tablet,Organic Search,,Brand_SA_Q1,/products,,37,true,
"March 06, 2024",1732837677100980,login,user_00142,55431,za,,MOBILE,Display,,Retargeting_Lapsed,,87.91,16,,IOS
20241017,1752614089891394,,user_00021,4233863,,Cape Town,tablet,paid search,facebook,,/thankyou,463.37,50,0,
2024-12-16,1711253419525115,session_start,user_00730,383873,,,,direct,facebook,,/checkout,,4,TRUE,
14-08-2024,1767960413972761,login,user_00050,6333285,,Pretoria,desktop,Social,,,/thankyou,543.17,28,TRUE,WEB
2024-04-05,1708638959944586,page_view,user_00576,4504530, South Africa,Pretoria,DESKTOP,ORGANIC_SEARCH,,retargeting lapsed,,700.4,23,1,ANDROID
08-11-2024,7319,scroll,user_00647,5476629,,Cape Town,,,,,/,942.33,24,False,web
2024-09-17,1754158516758824,video_start,user_00519,4936238,ZA,Durban,,ORGANIC_SEARCH,,,/thankyou,,42,FALSE,ANDROID
20240522,1711719839879624,,user_00220,3852008, South Africa,,tablet,Paid Search,facebook,,/,265.07,17,FALSE,IOS
20240815,1759923536961814,scroll,user_00690,,rsa,,Tablet,,facebook,Black Friday 2024,,,25,False,WEB
06/09/2024,,search,user_00534,9828742,rsa,,,email,,Awareness_Display_ZA,/checkout,,1,FALSE,WEB
"December 02, 2024",1725517493825595,scroll,user_00146,6319100,South Africa,,MOBILE,Social,,,/products,,41,TRUE,WEB
23-06-2024,1717276460314588,video_start,user_00232,7193858,,Cape Town,Desktop,email,facebook,black friday,/thankyou,501.37,11,False,ANDROID
2024-08-31,1750959483896481,scroll,user_00176,4852498,za,Johannesburg,DESKTOP,social,Google,brand_sa_q1,/products,222.46,4,true,
2024-10-26,,scroll,user_00399,7030011,,Johannesburg,Mobile,Organic Search,,black friday,,,26,0,Web
2024-05-30,1748103952403499,click,user_00035,1562038,,Pretoria,Desktop,(none),Google,Retargeting_Lapsed,,,2,,web
19/06/2024,1766456961972445,,user_00247,3441614,South Africa,Pretoria,DESKTOP,ORGANIC_SEARCH,,UNKNOWN,/products,38.46,46,False,ANDROID
08/05/2024,1710997622247810,login,user_00554,,South Africa,,Tablet,social,bing,black friday,/products,,10,false,ANDROID
,1781198513840786,,user_00301,7732963,RSA,,Desktop,ORGANIC_SEARCH,facebook,black friday,/thankyou,27.07,8,TRUE,web
29-07-2024,1785022114368378,,user_00383,3192904,,Johannesburg,mobile,Social,,Black Friday 2024,/thankyou,,0,,ANDROID
2024-05-13,1786917534513350,begin_checkout,user_00493,5524510,ZA,Durban,desktop,Direct,,UNKNOWN,/checkout,584.39,13,True,
20240317,1768768424952695,login,user_00445,6297692,south africa,,Tablet,Paid Search,Google,,,273.45,49,FALSE,
2024-05-21,,,user_00080,4917355,za,Johannesburg,,(none),GOOGLE,Brand_SA_Q1,,368.78,23,TRUE,WEB
2024-02-06,1761463807779409,purchase,user_00012,6976897, South Africa,Pretoria,,direct,GOOGLE,Brand_SA_Q1,/products,,1,False,ANDROID
,1782099181708233,click,user_00409,6919043,,Durban,,direct,,,/products,174.52,-1,1,WEB
2024-06-15,1782134935388278,click,user_00191,6590033,,,DESKTOP,direct,Google,,/checkout,888.14,26,,
21-10-2024,1775309400646701,purchase,user_00785,738906,,Durban,tablet,Email,Google,UNKNOWN,/,,9,false,
20240715,1705304067289490,page_view,user_00757,3945015,,Johannesburg,Mobile,social,,,/thankyou,490.95,33,TRUE,WEB
21/07/2024,1752321871704498,session_start,user_00775,6684496,south africa,Johannesburg,MOBILE,Organic Search,(direct),Retargeting_Lapsed,/products,617.77,6,False,WEB
"January 02, 2024",1755404225017544,scroll,user_00515,3525344,,Durban,,Email,GOOGLE,brand_sa_q1,,611.63,3,1,ANDROID
20240822,1796764496610387,page_view,user_00645,4699738,south africa,Johannesburg,Mobile,direct,bing,Retargeting_Lapsed,,685.32,30,False,IOS
"September 11, 2024",1741279713235579,page_view,user_00621,5714335,,Cape Town,mobile,Paid Search,,Black Friday 2024,/,297.03,36,0,IOS
18-07-2024,1729921225656365,purchase,user_00522,2372458,,,Mobile,Paid Search,(direct),Awareness_Display_ZA,/thankyou,31.5,26,0,Web
30-01-2024,1781486473060812,video_start,user_00293,2544538,RSA,,DESKTOP,,,brand_sa_q1,,148.45,35,1,IOS
"March 16, 2024",1731508872082490,search,user_00493,5096720,,Johannesburg,desktop,email,,Retargeting_Lapsed,/products,,5,1,Web
06-01-2024,1755783974523775,purchase,user_00339,808584,RSA,Durban,MOBILE,paid search,,Black Friday 2024,/products,756.93,34,TRUE,
,1767815009791479,session_start,user_00094,6396941,za,Johannesburg,mobile,,facebook,Brand_SA_Q1,,,25,false,WEB
2024-06-02,1720141423144680,search,user_00733,598476,ZA,Cape Town,Desktop,paid search,Google,Brand_SA_Q1,/products,492.47,5,FALSE,Web
20240729,9856,session_start,user_00766,3162976,ZA,Cape Town,tablet,,,BRAND SA Q1,/,,36,TRUE,
,1782318664605943,scroll,user_00585,8419885, South Africa,,DESKTOP,email,,retargeting lapsed,/,922.39,47,,WEB
26-06-2024,1799315017896197,video_start,,2624711,rsa,,Tablet,social,bing,,,960.63,23,,IOS
24-06-2024,3709,login,user_00404,596174,South Africa,Johannesburg,tablet,,,Brand_SA_Q1,,729.5,35,TRUE,WEB
10/01/2024,1723057042709313,,user_00281,2755359,,,Tablet,,GOOGLE,retargeting lapsed,/products,,31,true,ANDROID
09/05/2024,1701460885218243,click,user_00771,936043,,Pretoria,,email,,,/,341.22,33,1,Web
2024-04-21,1794182774587703,purchase,user_00482,7518915,South Africa,Johannesburg,desktop,paid search,bing,Black Friday 2024,/products,982.08,17,FALSE,IOS
19/09/2024,1778105445616965,login,user_00331,8726388,za,Johannesburg,Mobile,social,google,,/thankyou,544.57,14,0,IOS
2024-10-24,1782629193904834,,user_00122,2897283,rsa,,Mobile,Paid Search,,retargeting lapsed,,310.7,45,0,
20/07/2024,1787234409320793,page_view,,702883,,Johannesburg,Tablet,Paid Search,google,UNKNOWN,/products,841.64,32,True,
17-11-2024,1700065926007664,login,user_00493,7129815,south africa,,,(none),google,Black Friday 2024,/products,199.44,11,true,
2024-05-12,1735766719319120,search,user_00280,5731667,,Cape Town,tablet,paid search,Google,Awareness_Display_ZA,/products,499.06,24,FALSE,WEB
,1749153473822491,scroll,user_00443,3276663,South Africa,,desktop,,,,/,317.95,11,,web
20241020,1799099032382556,page_view,user_00724,3533502,za,Cape Town,Desktop,direct,GOOGLE,,/thankyou,390.67,17,1,IOS
2024-04-21,,scroll,user_00601,5620183,rsa,Johannesburg,Mobile,(none),GOOGLE,Brand_SA_Q1,/checkout,43.41,,TRUE,Web
"July 26, 2024",1707287509716188,page_view,user_00356,4238144,ZA,Cape Town,Desktop,direct,facebook,UNKNOWN,/thankyou,,32,TRUE,IOS
"March 10, 2024",1756366137356027,session_start,user_00064,8254675,ZA,Durban,tablet,(none),facebook,Awareness_Display_ZA,/,504.72,43,True,web
01/11/2024,,search,user_00018,9247405,rsa,Durban,MOBILE,paid search,(direct),Black Friday 2024,/checkout,,48,true,Web
22/03/2024,2408,,user_00648,3692434,South Africa,,desktop,Display,GOOGLE,black friday,/products,790.0,4,true,WEB
01/09/2024,1764094356325792,,user_00186,2470027,south africa,Pretoria,Tablet,Paid Search,Google,Brand_SA_Q1,/products,267.94,35,true,WEB
,1755614465762038,scroll,,7534653,RSA,,mobile,direct,,brand_sa_q1,,,44,0,ANDROID
12-07-2024,1707196096473763,search,user_00659,5637460,,,mobile,display,bing,,,289.73,19,0,
2024-11-29,1736195512190883,begin_checkout,user_00767,5340080,rsa,Pretoria,DESKTOP,,,Brand_SA_Q1,/,,6,1,WEB
"November 12, 2024",1715384610531855,click,user_00536,8418564,,Durban,mobile,Paid Search,(direct),BRAND SA Q1,/checkout,,42,false,web
2024-10-05,1754069702666521,page_view,user_00052,5346159,,Durban,,email,bing,,/products,52.25,20,FALSE,web
"March 03, 2024",1794447062902127,begin_checkout,user_00716,9335001,rsa,,,Paid Search,google,,,,39,FALSE,ANDROID
07-01-2024,1743951454325677,page_view,user_00764,4685099,,Durban,,,,,/checkout,950.92,9,FALSE,WEB
26/08/2024,,,user_00389,5415772,,Cape Town,MOBILE,(none),(direct),black friday,/thankyou,152.08,29,1,
"December 01, 2024",5174,login,user_00654,9464153,,,tablet,,Google,,/thankyou,,32,0,IOS
23/06/2024,5169,search,user_00001,367939,rsa,Durban,Tablet,Paid Search,,Brand_SA_Q1,/checkout,844.28,46,True,web
10-05-2024,1712021358618151,purchase,user_00119,5412025, South Africa,Pretoria,DESKTOP,organic search,GOOGLE,,,,34,False,web
,1774397181945504,login,user_00745,4748951,za,,Tablet,Social,(direct),Black Friday 2024,,974.88,15,TRUE,
"August 14, 2024",1777107147809209,purchase,user_00774,4348513,RSA,,mobile,ORGANIC_SEARCH,(direct),Awareness_Display_ZA,/,,25,0,web
,1767773183620971,click,user_00270,2085999,RSA,,mobile,,(direct),,/checkout,305.01,11,True,IOS
20241029,1780127242881744,,user_00380,,south africa,,MOBILE,Display,facebook,,,460.52,19,True,ANDROID
20241201,1754816022853933,search,user_00519,432938, South Africa,Pretoria,tablet,Social,,Brand_SA_Q1,/,832.08,16,False,ANDROID
23/03/2024,1757638126898126,begin_checkout,user_00713,9375174,south africa,Pretoria,tablet,Display,bing,,,,40,False,web
"February 10, 2024",1705925113844079,login,user_00597,9995653,south africa,Cape Town,DESKTOP,Direct,,black friday,/checkout,977.65,31,TRUE,ANDROID
29-03-2024,1728859266144978,page_view,user_00554,178774,,,DESKTOP,Direct,,retargeting lapsed,/products,,30,1,ANDROID
16-05-2024,1705814851920317,purchase,user_00550,2375734,South Africa,Pretoria,Mobile,,google,Awareness_Display_ZA,,937.65,15,FALSE,web
28/05/2024,1777821438496021,,user_00235,8834134, South Africa,Cape Town,,,Google,Black Friday 2024,/products,76.45,44,,
20240912,1747380584993074,add_to_cart,user_00305,6998974,ZA,Johannesburg,Tablet,social,GOOGLE,black friday,/,,3,False,
"November 10, 2024",1735818917844971,add_to_cart,user_00496,8690513,ZA,,,paid search,GOOGLE,,/,744.45,31,1,web
03-02-2024,1702334004638217,video_start,user_00690,9087347,ZA,,desktop,paid search,GOOGLE,UNKNOWN,/checkout,,9,1,IOS
"May 18, 2024",1765922963594105,add_to_cart,user_00049,9611162,ZA,Cape Town,MOBILE,(none),GOOGLE,,/thankyou,,26,TRUE,IOS
20241105,1726097935803172,purchase,user_00773,5500785,,,,Social,GOOGLE,black friday,,202.67,18,0,
10/03/2024,,session_start,user_00757,8553810,south africa,,mobile,Organic Search,(direct),BRAND SA Q1,/thankyou,,24,,ANDROID
2024-05-11,1772362194734471,scroll,user_00424,9476381,RSA,,DESKTOP,direct,google,,/products,,3,True,WEB
20240403,1717907291832328,video_start,user_00784,6854209,za,Durban,DESKTOP,,facebook,Retargeting_Lapsed,/thankyou,,23,1,web
