customer_id,first_seen_date,province,city,customer_segment,consent_status
CUST-006112,2024-04-02,Gauteng,Sandton,New,denied
CUST-006113,2024-01-16,Eastern Cape,East London,New,denied
CUST-006114,2024-06-20,Northern Cape,Kimberley,Lapsed Reactivated,granted
CUST-006115,2024-06-19,Western Cape,Stellenbosch,New,granted
CUST-006116,2024-02-29,Limpopo,Polokwane,Returning,granted
CUST-006117,2024-03-04,Western Cape,Paarl,New,denied
CUST-006118,2024-06-11,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-006119,2024-06-06,Mpumalanga,Nelspruit,New,unknown
CUST-006120,2024-05-12,Western Cape,Stellenbosch,Vip,granted
CUST-006121,2024-02-15,Gauteng,Soweto,New,granted
CUST-006122,2024-06-01,Western Cape,Paarl,New,granted
CUST-006123,2024-05-06,Western Cape,George,Returning,granted
CUST-006124,2024-02-19,Gauteng,Pretoria,New,granted
CUST-006125,2024-06-24,Kwazulu-Natal,Durban,New,granted
CUST-006126,2024-04-21,Free State,Bloemfontein,Returning,denied
CUST-006127,2024-06-21,Western Cape,Stellenbosch,New,granted
CUST-006128,2024-02-23,Eastern Cape,Gqeberha,New,granted
CUST-006129,2024-06-02,Western Cape,Paarl,New,granted
CUST-006130,2024-04-23,Western Cape,Stellenbosch,New,granted
CUST-006131,2024-05-22,North West,Rustenburg,Returning,granted
CUST-006132,2024-04-05,Kwazulu-Natal,Umhlanga,Lapsed Reactivated,granted
CUST-006133,2024-02-03,Western Cape,George,New,granted
CUST-006134,2024-01-27,Western Cape,Stellenbosch,Returning,denied
CUST-006135,2024-03-04,Western Cape,Paarl,New,granted
CUST-006136,2024-01-25,Kwazulu-Natal,Pietermaritzburg,Returning,granted
CUST-006137,2024-01-05,North West,Rustenburg,Returning,granted
CUST-006138,2024-01-24,Gauteng,Johannesburg,Returning,granted
CUST-006139,2024-06-26,Western Cape,Cape Town,Returning,granted
CUST-006140,2024-06-11,Kwazulu-Natal,Umhlanga,New,granted
CUST-006141,2024-06-07,Western Cape,Cape Town,New,granted
CUST-006142,2024-01-28,North West,Rustenburg,Vip,granted
CUST-006143,2024-04-17,Gauteng,Johannesburg,New,granted
CUST-006144,2024-06-22,Eastern Cape,Gqeberha,Lapsed Reactivated,granted
CUST-006145,2024-06-09,Mpumalanga,Nelspruit,Returning,granted
CUST-006146,2024-03-10,Kwazulu-Natal,Durban,New,granted
CUST-006147,2024-03-01,Western Cape,Cape Town,Lapsed Reactivated,granted
CUST-006148,2024-02-26,North West,Rustenburg,Vip,granted
CUST-006149,2024-04-10,Northern Cape,Kimberley,New,denied
CUST-006150,2024-03-28,Eastern Cape,Gqeberha,Lapsed Reactivated,denied
CUST-006151,2024-01-08,Gauteng,Sandton,New,denied
CUST-006152,2024-04-28,Eastern Cape,Gqeberha,Returning,unknown
CUST-006153,2024-04-28,Gauteng,Johannesburg,New,granted
CUST-006154,2024-05-15,Western Cape,Paarl,New,denied
CUST-006155,2024-03-22,Kwazulu-Natal,Umhlanga,Returning,unknown
CUST-006156,2024-05-20,Gauteng,Soweto,New,granted
CUST-006157,2024-05-31,Free State,Bloemfontein,Vip,granted
CUST-006158,2024-04-30,Eastern Cape,East London,Returning,denied
CUST-006159,2024-02-16,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-006160,2024-06-11,Limpopo,Polokwane,New,granted
CUST-006161,2024-06-07,Western Cape,Paarl,Returning,granted
CUST-006162,2024-01-20,Western Cape,Paarl,Returning,granted
CUST-006163,2024-03-05,Western Cape,Cape Town,Lapsed Reactivated,denied
CUST-006164,2024-02-13,Kwazulu-Natal,Umhlanga,Returning,denied
CUST-006165,2024-02-29,Western Cape,Paarl,Returning,granted
CUST-006166,2024-05-31,Free State,Bloemfontein,Lapsed Reactivated,unknown
CUST-006167,2024-02-24,Eastern Cape,East London,New,granted
CUST-006168,2024-03-18,Western Cape,Cape Town,Returning,granted
CUST-006169,2024-02-17,Gauteng,Johannesburg,New,granted
CUST-006170,2024-03-26,Kwazulu-Natal,Durban,New,granted
CUST-006171,2024-01-22,Kwazulu-Natal,Pietermaritzburg,Lapsed Reactivated,granted
CUST-006172,2024-01-05,Free State,Bloemfontein,Returning,granted
CUST-006173,2024-06-16,Western Cape,George,New,granted
CUST-006174,2024-04-29,Gauteng,Sandton,Returning,denied
CUST-006175,2024-05-18,Western Cape,Cape Town,Returning,denied
CUST-006176,2024-02-25,Western Cape,George,New,granted
CUST-006177,2024-02-17,Limpopo,Polokwane,New,unknown
CUST-006178,2024-02-01,North West,Rustenburg,New,unknown
CUST-006179,2024-06-17,Limpopo,Polokwane,New,granted
CUST-006180,2024-02-18,Western Cape,George,Returning,granted
CUST-006181,2024-05-24,Western Cape,George,New,granted
CUST-006182,2024-04-20,Kwazulu-Natal,Umhlanga,New,unknown
CUST-006183,2024-01-03,North West,Rustenburg,Returning,granted
CUST-006184,2024-06-19,North West,Rustenburg,New,denied
CUST-006185,2024-01-13,North West,Rustenburg,New,granted
CUST-006186,2024-04-28,Gauteng,Johannesburg,New,granted
CUST-006187,2024-05-15,Gauteng,Johannesburg,New,unknown
CUST-006188,2024-05-03,Western Cape,Stellenbosch,New,granted
CUST-006189,2024-04-26,Western Cape,Cape Town,New,denied
CUST-006190,2024-04-08,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-006191,2024-01-19,Western Cape,Stellenbosch,Returning,unknown
CUST-006192,2024-01-05,Gauteng,Pretoria,New,granted
CUST-006193,2024-05-14,Western Cape,Stellenbosch,Returning,granted
CUST-006194,2024-05-24,Western Cape,Stellenbosch,Returning,granted
CUST-006195,2024-05-04,Mpumalanga,Nelspruit,New,granted
CUST-006196,2024-05-30,Western Cape,Cape Town,New,unknown
CUST-006197,2024-01-13,Gauteng,Johannesburg,New,granted
CUST-006198,2024-04-02,North West,Rustenburg,New,denied
CUST-006199,2024-06-01,Gauteng,Pretoria,Lapsed Reactivated,granted
CUST-006200,2024-02-14,Kwazulu-Natal,Umhlanga,New,granted
CUST-006201,2024-02-04,Western Cape,George,New,granted
CUST-006202,2024-04-22,Kwazulu-Natal,Umhlanga,Returning,granted
CUST-006203,2024-03-21,Western Cape,Stellenbosch,New,denied
CUST-006204,2024-01-01,Western Cape,George,Returning,granted
CUST-006205,2024-05-05,Kwazulu-Natal,Durban,New,denied
CUST-006206,2024-05-22,Limpopo,Polokwane,New,granted
CUST-006207,2024-03-27,Western Cape,Cape Town,New,granted
CUST-006208,2024-02-02,Gauteng,Soweto,New,granted
CUST-006209,2024-06-24,Gauteng,Pretoria,Returning,granted
CUST-006210,2024-02-09,Gauteng,Soweto,New,denied
CUST-006211,2024-01-24,Western Cape,George,New,granted
CUST-006212,2024-04-21,Gauteng,Soweto,Lapsed Reactivated,granted
CUST-006213,2024-06-29,Eastern Cape,East London,New,granted
CUST-006214,2024-05-16,Western Cape,George,New,granted
CUST-006215,2024-06-02,Gauteng,Soweto,New,granted
CUST-006216,2024-02-18,Kwazulu-Natal,Durban,Returning,granted
CUST-006217,2024-06-13,Western Cape,George,New,granted
CUST-006218,2024-03-14,Gauteng,Pretoria,New,denied
CUST-006219,2024-02-19,Western Cape,Stellenbosch,Returning,granted
CUST-006220,2024-01-12,Western Cape,Paarl,New,granted
CUST-006221,2024-02-15,Gauteng,Pretoria,New,granted
CUST-006222,2024-01-28,Western Cape,Stellenbosch,New,granted
CUST-006223,2024-04-23,Eastern Cape,East London,Returning,granted
CUST-006224,2024-01-03,Kwazulu-Natal,Umhlanga,Returning,granted
CUST-006225,2024-03-28,Western Cape,Paarl,Returning,granted
CUST-006226,2024-04-24,Gauteng,Sandton,New,granted
CUST-006227,2024-05-17,Western Cape,George,Returning,granted
CUST-006228,2024-06-15,Western Cape,Cape Town,New,unknown
CUST-006229,2024-01-09,Gauteng,Johannesburg,New,granted
CUST-006230,2024-02-18,Western Cape,George,Returning,denied
CUST-006231,2024-06-11,Western Cape,Paarl,New,granted
CUST-006232,2024-01-07,Gauteng,Pretoria,Returning,granted
CUST-006233,2024-04-18,Kwazulu-Natal,Umhlanga,New,granted
CUST-006234,2024-05-20,Gauteng,Sandton,New,granted
CUST-006235,2024-02-02,Western Cape,Cape Town,Lapsed Reactivated,granted
CUST-006236,2024-02-25,Mpumalanga,Nelspruit,New,granted
CUST-006237,2024-06-05,Gauteng,Johannesburg,Returning,granted
CUST-006238,2024-05-26,Western Cape,Stellenbosch,New,granted
CUST-006239,2024-01-01,Eastern Cape,East London,New,granted
CUST-006240,2024-03-04,Western Cape,Cape Town,New,granted
CUST-006241,2024-03-28,Western Cape,Stellenbosch,New,granted
CUST-006242,2024-03-20,Gauteng,Sandton,New,granted
CUST-006243,2024-03-12,Western Cape,Paarl,Returning,granted
CUST-006244,2024-01-09,Western Cape,Stellenbosch,Returning,denied
CUST-006245,2024-05-19,Gauteng,Pretoria,Vip,granted
CUST-006246,2024-02-14,Kwazulu-Natal,Umhlanga,New,granted
CUST-006247,2024-03-20,Western Cape,Stellenbosch,Returning,granted
CUST-006248,2024-01-20,Western Cape,Stellenbosch,Returning,granted
CUST-006249,2024-01-03,Western Cape,Paarl,Vip,granted
CUST-006250,2024-04-30,Western Cape,Paarl,Returning,granted
CUST-006251,2024-04-22,Western Cape,George,New,granted
CUST-006252,2024-04-25,Eastern Cape,Gqeberha,New,granted
CUST-006253,2024-02-04,Western Cape,George,Returning,unknown
CUST-006254,2024-04-25,Gauteng,Soweto,New,granted
CUST-006255,2024-02-17,Western Cape,Paarl,New,granted
CUST-006256,2024-05-22,Gauteng,Johannesburg,New,granted
CUST-006257,2024-05-19,Kwazulu-Natal,Durban,New,granted
CUST-006258,2024-03-08,Western Cape,George,New,granted
CUST-006259,2024-01-17,Western Cape,Cape Town,Returning,unknown
CUST-006260,2024-04-23,Gauteng,Johannesburg,New,granted
CUST-006261,2024-01-19,Western Cape,Paarl,New,denied
CUST-006262,2024-02-07,Gauteng,Soweto,New,granted
CUST-006263,2024-03-19,Western Cape,George,New,granted
CUST-006264,2024-06-24,Western Cape,George,New,granted
CUST-006265,2024-06-05,Western Cape,Paarl,New,denied
CUST-006266,2024-04-03,Gauteng,Johannesburg,Lapsed Reactivated,denied
CUST-006267,2024-01-11,Gauteng,Sandton,Returning,granted
CUST-006268,2024-04-21,Western Cape,Cape Town,New,denied
CUST-006269,2024-01-14,Kwazulu-Natal,Umhlanga,Returning,granted
CUST-006270,2024-06-18,Western Cape,Paarl,Vip,denied
CUST-006271,2024-06-12,Western Cape,Cape Town,Returning,granted
CUST-006272,2024-03-12,North West,Rustenburg,Returning,denied
CUST-006273,2024-02-22,Eastern Cape,East London,New,granted
CUST-006274,2024-05-26,Western Cape,Stellenbosch,New,denied
CUST-006275,2024-01-02,Limpopo,Polokwane,New,granted
CUST-006276,2024-03-21,Western Cape,Stellenbosch,New,unknown
CUST-006277,2024-03-24,Western Cape,Cape Town,New,granted
CUST-006278,2024-01-20,Eastern Cape,Gqeberha,Lapsed Reactivated,denied
CUST-006279,2024-04-04,Mpumalanga,Nelspruit,New,granted
CUST-006280,2024-05-26,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-006281,2024-06-20,North West,Rustenburg,New,granted
CUST-006282,2024-04-10,Mpumalanga,Nelspruit,New,granted
CUST-006283,2024-06-19,Kwazulu-Natal,Pietermaritzburg,Lapsed Reactivated,granted
CUST-006284,2024-01-23,Eastern Cape,East London,New,granted
CUST-006285,2024-06-24,Kwazulu-Natal,Durban,New,granted
CUST-006286,2024-06-03,Western Cape,George,Returning,granted
CUST-006287,2024-04-18,Gauteng,Pretoria,New,granted
CUST-006288,2024-03-31,Western Cape,Stellenbosch,Returning,granted
CUST-006289,2024-06-21,Western Cape,Cape Town,Returning,granted
CUST-006290,2024-04-07,Gauteng,Soweto,New,denied
CUST-006291,2024-03-03,Western Cape,Paarl,New,granted
CUST-006292,2024-02-06,Western Cape,Paarl,Lapsed Reactivated,granted
CUST-006293,2024-05-08,Gauteng,Johannesburg,New,granted
CUST-006294,2024-03-08,Gauteng,Johannesburg,New,denied
CUST-006295,2024-01-20,Kwazulu-Natal,Durban,New,denied
CUST-006296,2024-02-26,Western Cape,Stellenbosch,New,granted
CUST-006297,2024-03-13,Kwazulu-Natal,Durban,Returning,granted
CUST-006298,2024-04-21,Western Cape,Paarl,New,granted
CUST-006299,2024-06-21,Western Cape,Cape Town,New,unknown
CUST-006300,2024-06-03,Limpopo,Polokwane,Returning,granted
CUST-006301,2024-01-20,Western Cape,Cape Town,New,granted
CUST-006302,2024-06-18,Western Cape,George,Lapsed Reactivated,denied
CUST-006303,2024-03-02,Free State,Bloemfontein,Returning,granted
CUST-006304,2024-05-23,Kwazulu-Natal,Umhlanga,Returning,denied
CUST-006305,2024-05-06,Gauteng,Sandton,Vip,granted
CUST-006306,2024-01-08,Gauteng,Sandton,Returning,granted
CUST-006307,2024-03-21,Gauteng,Sandton,New,granted
CUST-006308,2024-06-18,Western Cape,Stellenbosch,New,granted
CUST-006309,2024-02-14,Free State,Bloemfontein,Returning,granted
CUST-006310,2024-02-04,Gauteng,Sandton,New,granted
CUST-006311,2024-05-28,Western Cape,George,New,granted
CUST-006312,2024-02-05,Gauteng,Sandton,Returning,denied
CUST-006313,2024-01-12,Gauteng,Sandton,New,granted
CUST-006314,2024-06-18,Gauteng,Pretoria,New,granted
CUST-006315,2024-04-04,Gauteng,Soweto,Vip,granted
CUST-006316,2024-06-04,Gauteng,Pretoria,New,denied
CUST-006317,2024-03-07,Kwazulu-Natal,Durban,Returning,granted
CUST-006318,2024-03-17,Western Cape,George,New,granted
CUST-006319,2024-03-20,Kwazulu-Natal,Umhlanga,New,granted
CUST-006320,2024-06-23,Free State,Bloemfontein,Lapsed Reactivated,granted
CUST-006321,2024-05-02,Eastern Cape,East London,New,unknown
CUST-006322,2024-05-30,Western Cape,Cape Town,New,granted
CUST-006323,2024-01-13,Western Cape,Paarl,Returning,granted
CUST-006324,2024-01-06,Gauteng,Johannesburg,Returning,denied
CUST-006325,2024-06-10,Western Cape,George,Returning,granted
CUST-006326,2024-02-16,Kwazulu-Natal,Umhlanga,New,granted
CUST-006327,2024-06-05,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-006328,2024-05-23,Western Cape,Cape Town,New,granted
CUST-006329,2024-06-29,Free State,Bloemfontein,New,granted
CUST-006330,2024-04-14,Kwazulu-Natal,Durban,New,granted
CUST-006331,2024-01-19,Gauteng,Pretoria,Returning,granted
CUST-006332,2024-02-15,Gauteng,Johannesburg,New,granted
CUST-006333,2024-01-20,Limpopo,Polokwane,New,denied
CUST-006334,2024-03-31,Free State,Bloemfontein,Returning,granted
CUST-006335,2024-03-03,Western Cape,George,New,denied
CUST-006336,2024-03-14,Mpumalanga,Nelspruit,New,granted
CUST-006337,2024-01-23,North West,Rustenburg,Returning,granted
CUST-006338,2024-05-27,North West,Rustenburg,New,granted
CUST-006339,2024-06-07,Mpumalanga,Nelspruit,Returning,denied
CUST-006340,2024-01-04,Western Cape,Cape Town,New,granted
CUST-006341,2024-06-05,Gauteng,Soweto,Returning,granted
CUST-006342,2024-06-06,Gauteng,Johannesburg,New,granted
CUST-006343,2024-04-13,Gauteng,Johannesburg,New,denied
CUST-006344,2024-02-17,North West,Rustenburg,New,granted
CUST-006345,2024-03-25,Gauteng,Johannesburg,Returning,granted
CUST-006346,2024-02-02,Kwazulu-Natal,Pietermaritzburg,New,denied
CUST-006347,2024-04-18,Free State,Bloemfontein,New,denied
CUST-006348,2024-06-14,Kwazulu-Natal,Umhlanga,Returning,granted
CUST-006349,2024-01-12,Free State,Bloemfontein,Returning,granted
CUST-006350,2024-06-09,Gauteng,Sandton,New,granted
CUST-006351,2024-02-16,Eastern Cape,Gqeberha,Returning,unknown
CUST-006352,2024-06-20,Gauteng,Sandton,Lapsed Reactivated,granted
CUST-006353,2024-02-23,Gauteng,Johannesburg,Lapsed Reactivated,granted
CUST-006354,2024-04-03,Gauteng,Pretoria,New,unknown
CUST-006355,2024-05-11,Gauteng,Sandton,New,denied
CUST-006356,2024-02-01,Western Cape,Paarl,New,denied
CUST-006357,2024-06-18,Gauteng,Soweto,New,granted
CUST-006358,2024-06-01,Mpumalanga,Nelspruit,New,denied
CUST-006359,2024-03-16,Kwazulu-Natal,Pietermaritzburg,New,denied
CUST-006360,2024-04-24,Gauteng,Pretoria,Returning,granted
CUST-006361,2024-06-19,Gauteng,Sandton,New,granted
CUST-006362,2024-06-01,Western Cape,George,Returning,granted
CUST-006363,2024-04-26,Free State,Bloemfontein,New,granted
CUST-006364,2024-04-09,Limpopo,Polokwane,New,granted
CUST-006365,2024-06-13,Western Cape,Cape Town,Returning,granted
CUST-006366,2024-01-19,Gauteng,Pretoria,New,denied
CUST-006367,2024-02-25,Kwazulu-Natal,Umhlanga,Returning,granted
CUST-006368,2024-01-27,Western Cape,George,New,granted
CUST-006369,2024-01-05,Mpumalanga,Nelspruit,New,denied
CUST-006370,2024-06-14,Mpumalanga,Nelspruit,Returning,granted
CUST-006371,2024-04-30,Free State,Bloemfontein,New,granted
CUST-006372,2024-01-17,Western Cape,Cape Town,Returning,granted
CUST-006373,2024-02-13,Eastern Cape,East London,New,granted
CUST-006374,2024-01-08,Western Cape,Paarl,Returning,granted
CUST-006375,2024-06-08,Kwazulu-Natal,Umhlanga,New,granted
CUST-006376,2024-02-21,Gauteng,Johannesburg,Vip,granted
CUST-006377,2024-06-01,Free State,Bloemfontein,Vip,granted
CUST-006378,2024-02-14,Western Cape,George,New,granted
CUST-006379,2024-06-11,Western Cape,Cape Town,New,granted
CUST-006380,2024-05-11,Western Cape,Paarl,Vip,granted
CUST-006381,2024-01-08,Western Cape,Paarl,New,granted
CUST-006382,2024-04-26,Eastern Cape,Gqeberha,New,denied
CUST-006383,2024-03-20,Mpumalanga,Nelspruit,Returning,granted
CUST-006384,2024-05-21,Kwazulu-Natal,Durban,New,granted
CUST-006385,2024-04-12,Western Cape,George,New,denied
CUST-006386,2024-02-29,Western Cape,Stellenbosch,Returning,granted
CUST-006387,2024-04-04,Gauteng,Sandton,New,granted
CUST-006388,2024-04-09,Western Cape,George,New,granted
CUST-006389,2024-04-14,Western Cape,Paarl,Lapsed Reactivated,granted
CUST-006390,2024-04-18,Western Cape,Paarl,New,granted
CUST-006391,2024-03-15,Free State,Bloemfontein,Returning,unknown
CUST-006392,2024-02-27,Western Cape,Paarl,New,denied
CUST-006393,2024-05-16,Gauteng,Soweto,Returning,granted
CUST-006394,2024-02-19,Western Cape,Cape Town,New,granted
CUST-006395,2024-06-14,Gauteng,Soweto,Returning,granted
CUST-006396,2024-03-01,Gauteng,Johannesburg,New,granted
CUST-006397,2024-04-27,Western Cape,George,Returning,granted
CUST-006398,2024-03-10,North West,Rustenburg,New,granted
CUST-006399,2024-03-30,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-006400,2024-03-02,Western Cape,Cape Town,New,denied
CUST-006401,2024-04-09,Limpopo,Polokwane,Lapsed Reactivated,granted
CUST-006402,2024-02-23,Gauteng,Johannesburg,Lapsed Reactivated,denied
CUST-006403,2024-05-11,Gauteng,Pretoria,Returning,granted
CUST-006404,2024-02-09,Western Cape,Stellenbosch,New,denied
CUST-006405,2024-04-24,Gauteng,Pretoria,New,granted
CUST-006406,2024-04-26,Western Cape,Paarl,New,granted
CUST-006407,2024-01-08,Western Cape,George,Returning,denied
CUST-006408,2024-01-04,Western Cape,George,New,granted
CUST-006409,2024-02-15,Western Cape,Paarl,New,granted
CUST-006410,2024-03-01,Western Cape,Stellenbosch,New,granted
CUST-006411,2024-05-01,Kwazulu-Natal,Pietermaritzburg,Returning,granted
CUST-006412,2024-05-04,Mpumalanga,Nelspruit,New,granted
CUST-006413,2024-06-27,Western Cape,Paarl,Returning,denied
CUST-006414,2024-01-07,Gauteng,Soweto,New,granted
CUST-006415,2024-06-26,Eastern Cape,Gqeberha,New,granted
CUST-006416,2024-04-04,Gauteng,Johannesburg,Vip,granted
CUST-006417,2024-02-16,Western Cape,Stellenbosch,New,granted
CUST-006418,2024-05-26,Kwazulu-Natal,Durban,Lapsed Reactivated,granted
CUST-006419,2024-04-03,Mpumalanga,Nelspruit,Returning,denied
CUST-006420,2024-04-04,Gauteng,Pretoria,New,granted
CUST-006421,2024-03-26,Gauteng,Pretoria,Lapsed Reactivated,granted
CUST-006422,2024-06-13,Western Cape,Stellenbosch,New,denied
CUST-006423,2024-02-08,Western Cape,Cape Town,New,granted
CUST-006424,2024-01-02,Western Cape,Paarl,New,denied
CUST-006425,2024-04-25,Western Cape,George,New,granted
CUST-006426,2024-01-01,Gauteng,Soweto,Returning,denied
CUST-006427,2024-03-25,Gauteng,Pretoria,New,granted
CUST-006428,2024-01-24,Western Cape,George,New,granted
CUST-006429,2024-03-27,Limpopo,Polokwane,New,denied
CUST-006430,2024-06-19,Gauteng,Soweto,New,granted
CUST-006431,2024-02-24,Western Cape,George,Returning,granted
CUST-006432,2024-03-25,Western Cape,Cape Town,New,granted
CUST-006433,2024-02-22,Gauteng,Pretoria,Returning,unknown
CUST-006434,2024-05-05,Gauteng,Soweto,New,unknown
CUST-006435,2024-01-05,Western Cape,George,New,granted
CUST-006436,2024-06-14,Kwazulu-Natal,Durban,New,granted
CUST-006437,2024-04-16,Free State,Bloemfontein,Lapsed Reactivated,granted
CUST-006438,2024-02-22,Gauteng,Soweto,Lapsed Reactivated,granted
CUST-006439,2024-01-03,Western Cape,Paarl,New,granted
CUST-006440,2024-06-02,Western Cape,Cape Town,Returning,denied
CUST-006441,2024-01-16,Gauteng,Sandton,Vip,unknown
CUST-006442,2024-05-18,North West,Rustenburg,Returning,granted
CUST-006443,2024-01-14,Eastern Cape,East London,New,granted
CUST-006444,2024-06-05,Western Cape,Paarl,New,granted
CUST-006445,2024-06-04,Gauteng,Johannesburg,Returning,granted
CUST-006446,2024-01-19,Limpopo,Polokwane,New,granted
CUST-006447,2024-05-24,Western Cape,Paarl,New,granted
CUST-006448,2024-01-28,Kwazulu-Natal,Durban,New,granted
CUST-006449,2024-04-09,Eastern Cape,Gqeberha,New,unknown
CUST-006450,2024-05-23,Western Cape,George,New,granted
CUST-006451,2024-01-20,Western Cape,George,New,granted
CUST-006452,2024-06-08,Gauteng,Sandton,New,granted
CUST-006453,2024-02-26,Eastern Cape,Gqeberha,New,granted
CUST-006454,2024-06-08,Kwazulu-Natal,Umhlanga,Returning,denied
CUST-006455,2024-03-30,Western Cape,Paarl,Returning,denied
CUST-006456,2024-04-03,North West,Rustenburg,Returning,unknown
CUST-006457,2024-05-02,Western Cape,Cape Town,New,granted
CUST-006458,2024-02-18,Mpumalanga,Nelspruit,New,granted
CUST-006459,2024-06-21,Gauteng,Sandton,New,granted
CUST-006460,2024-02-21,Gauteng,Soweto,New,granted
CUST-006461,2024-03-10,Gauteng,Johannesburg,Returning,denied
CUST-006462,2024-06-02,Free State,Bloemfontein,Returning,denied
CUST-006463,2024-06-18,Western Cape,Stellenbosch,Returning,granted
CUST-006464,2024-01-10,Western Cape,Stellenbosch,New,denied
CUST-006465,2024-03-24,Eastern Cape,Gqeberha,New,granted
CUST-006466,2024-01-26,Eastern Cape,Gqeberha,New,granted
CUST-006467,2024-06-26,Gauteng,Pretoria,New,granted
CUST-006468,2024-03-11,Western Cape,George,New,granted
CUST-006469,2024-02-17,Western Cape,George,Returning,denied
CUST-006470,2024-04-24,Western Cape,Cape Town,Returning,granted
CUST-006471,2024-05-10,Gauteng,Pretoria,New,denied
CUST-006472,2024-03-23,Gauteng,Johannesburg,New,granted
CUST-006473,2024-02-05,Gauteng,Soweto,Returning,granted
CUST-006474,2024-01-20,Western Cape,Cape Town,Returning,denied
CUST-006475,2024-06-17,Gauteng,Johannesburg,New,granted
CUST-006476,2024-03-15,Mpumalanga,Nelspruit,New,granted
CUST-006477,2024-06-30,Mpumalanga,Nelspruit,New,granted
CUST-006478,2024-04-29,Kwazulu-Natal,Durban,New,granted
CUST-006479,2024-04-10,Western Cape,Stellenbosch,New,granted
CUST-006480,2024-01-24,Western Cape,Stellenbosch,New,granted
CUST-006481,2024-03-24,Gauteng,Pretoria,Vip,granted
CUST-006482,2024-06-04,Western Cape,Stellenbosch,New,granted
CUST-006483,2024-03-06,Limpopo,Polokwane,New,granted
CUST-006484,2024-02-14,Western Cape,Paarl,New,granted
CUST-006485,2024-01-31,Kwazulu-Natal,Umhlanga,New,granted
CUST-006486,2024-01-15,Gauteng,Pretoria,New,granted
CUST-006487,2024-03-24,Kwazulu-Natal,Umhlanga,New,granted
CUST-006488,2024-01-16,Kwazulu-Natal,Umhlanga,Returning,denied
CUST-006489,2024-02-02,Western Cape,Paarl,New,denied
CUST-006490,2024-03-04,Western Cape,Stellenbosch,New,granted
CUST-006491,2024-04-26,Gauteng,Johannesburg,New,granted
CUST-006492,2024-05-22,Eastern Cape,East London,New,granted
CUST-006493,2024-02-16,Western Cape,George,New,granted
CUST-006494,2024-06-02,Western Cape,Paarl,New,granted
CUST-006495,2024-05-31,Kwazulu-Natal,Umhlanga,Lapsed Reactivated,denied
CUST-006496,2024-05-29,Western Cape,Stellenbosch,New,granted
CUST-006497,2024-01-31,Gauteng,Sandton,New,denied
CUST-006498,2024-02-19,Gauteng,Sandton,Returning,granted
CUST-006499,2024-03-30,Kwazulu-Natal,Pietermaritzburg,Returning,granted
CUST-006500,2024-02-05,Kwazulu-Natal,Pietermaritzburg,New,granted
CUST-006501,2024-02-03,Gauteng,Johannesburg,New,denied
CUST-006502,2024-04-03,Western Cape,George,New,granted
CUST-006503,2024-04-28,Western Cape,George,New,unknown
CUST-006504,2024-03-01,Western Cape,Paarl,New,denied
CUST-006505,2024-01-16,Western Cape,Paarl,New,granted
CUST-006506,2024-03-01,Kwazulu-Natal,Umhlanga,New,granted
CUST-006507,2024-05-28,Western Cape,Paarl,New,granted
CUST-006508,2024-06-18,Kwazulu-Natal,Umhlanga,New,granted
CUST-006509,2024-03-06,Western Cape,Cape Town,New,denied
CUST-006510,2024-01-07,Gauteng,Johannesburg,Returning,granted
CUST-006511,2024-06-16,Western Cape,George,New,granted
CUST-006512,2024-05-17,Western Cape,Cape Town,New,denied
CUST-006513,2024-05-07,Mpumalanga,Nelspruit,New,denied
CUST-006514,2024-01-25,Kwazulu-Natal,Umhlanga,New,granted
CUST-006515,2024-01-25,Gauteng,Pretoria,New,granted
CUST-006516,2024-04-17,Western Cape,Stellenbosch,Returning,granted
CUST-006517,2024-01-31,Western Cape,George,New,granted
CUST-006518,2024-06-07,Mpumalanga,Nelspruit,New,granted
CUST-006519,2024-01-02,Gauteng,Johannesburg,New,granted
CUST-006520,2024-05-16,Gauteng,Johannesburg,Returning,denied
CUST-006521,2024-02-23,Free State,Bloemfontein,Returning,granted
CUST-006522,2024-01-10,Western Cape,George,New,granted
CUST-006523,2024-02-21,Mpumalanga,Nelspruit,New,granted
CUST-006524,2024-05-08,Mpumalanga,Nelspruit,Returning,granted
CUST-006525,2024-06-23,Gauteng,Johannesburg,Returning,granted
CUST-006526,2024-01-24,Free State,Bloemfontein,New,denied
CUST-006527,2024-04-03,Free State,Bloemfontein,New,granted
CUST-006528,2024-02-07,Eastern Cape,Gqeberha,New,granted
CUST-006529,2024-06-14,Gauteng,Sandton,New,granted
CUST-006530,2024-01-03,Western Cape,Paarl,Returning,denied
CUST-006531,2024-02-26,Northern Cape,Kimberley,New,granted
CUST-006532,2024-02-14,Western Cape,George,Returning,granted
CUST-006533,2024-05-01,Gauteng,Sandton,New,granted
CUST-006534,2024-01-23,Western Cape,Paarl,New,granted
CUST-006535,2024-02-02,Western Cape,Cape Town,Lapsed Reactivated,granted
CUST-006536,2024-06-02,Western Cape,Cape Town,New,granted
CUST-006537,2024-06-08,Gauteng,Pretoria,Returning,granted
