source_table,grain_id,reject_reason,raw_payload
order_items_raw,ORD-2024-001596-BADITEM-00036,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-001596-BADITEM-00036', 'order_id': 'ORD-2024-001596', 'product_id': 'SKU-MISSING-36', 'sku': 'SKU-LIFE-004', 'product_name': 'Insulated Travel Mug', 'category': 'Lifestyle', 'quantity': '1', 'unit_price_zar': '156.43', 'discount_zar': '0.00', 'line_revenue_zar': '156.43', 'gross_margin_pct': '0.38', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-007706-BADITEM-00037,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-007706-BADITEM-00037', 'order_id': 'ORD-2024-007706', 'product_id': 'SKU-MISSING-37', 'sku': 'SKU-HOME-001', 'product_name': 'Bamboo Storage Set', 'category': 'Home Organisation', 'quantity': '1', 'unit_price_zar': '142.74', 'discount_zar': '0.00', 'line_revenue_zar': '142.74', 'gross_margin_pct': '0.46', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-004156-BADITEM-00038,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-004156-BADITEM-00038', 'order_id': 'ORD-2024-004156', 'product_id': 'SKU-MISSING-38', 'sku': 'SKU-LIFE-001', 'product_name': 'Reusable Shopper Totes', 'category': 'Lifestyle', 'quantity': '1', 'unit_price_zar': '78.50', 'discount_zar': '0.00', 'line_revenue_zar': '78.50', 'gross_margin_pct': '0.52', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-010858-BADITEM-00039,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-010858-BADITEM-00039', 'order_id': 'ORD-2024-010858', 'product_id': 'SKU-MISSING-39', 'sku': 'SKU-BATH-001', 'product_name': 'Bath Towel Bundle', 'category': 'Bathroom', 'quantity': '1', 'unit_price_zar': '424.73', 'discount_zar': '0.00', 'line_revenue_zar': '424.73', 'gross_margin_pct': '0.37', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-006082-BADITEM-00040,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-006082-BADITEM-00040', 'order_id': 'ORD-2024-006082', 'product_id': 'SKU-MISSING-40', 'sku': 'SKU-LIFE-002', 'product_name': 'Scented Candle Duo', 'category': 'Lifestyle', 'quantity': '1', 'unit_price_zar': '113.95', 'discount_zar': '5.70', 'line_revenue_zar': '108.26', 'gross_margin_pct': '0.49', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-010618-BADITEM-00041,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-010618-BADITEM-00041', 'order_id': 'ORD-2024-010618', 'product_id': 'SKU-MISSING-41', 'sku': 'SKU-HOME-004', 'product_name': 'Underbed Storage Bag', 'category': 'Home Organisation', 'quantity': '1', 'unit_price_zar': '198.14', 'discount_zar': '9.91', 'line_revenue_zar': '188.24', 'gross_margin_pct': '0.43', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-011608-BADITEM-00042,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-011608-BADITEM-00042', 'order_id': 'ORD-2024-011608', 'product_id': 'SKU-MISSING-42', 'sku': 'SKU-HOME-001', 'product_name': 'Bamboo Storage Set', 'category': 'Home Organisation', 'quantity': '1', 'unit_price_zar': '143.84', 'discount_zar': '14.38', 'line_revenue_zar': '129.46', 'gross_margin_pct': '0.46', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-004891-BADITEM-00043,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-004891-BADITEM-00043', 'order_id': 'ORD-2024-004891', 'product_id': 'SKU-MISSING-43', 'sku': 'SKU-KIT-002', 'product_name': 'Ceramic Dinner Set', 'category': 'Kitchen', 'quantity': '1', 'unit_price_zar': '627.57', 'discount_zar': '0.00', 'line_revenue_zar': '627.57', 'gross_margin_pct': '0.34', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-006451-BADITEM-00044,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-006451-BADITEM-00044', 'order_id': 'ORD-2024-006451', 'product_id': 'SKU-MISSING-44', 'sku': 'SKU-DEC-004', 'product_name': 'Linen Cushion Cover', 'category': 'Decor', 'quantity': '1', 'unit_price_zar': '139.52', 'discount_zar': '6.98', 'line_revenue_zar': '132.55', 'gross_margin_pct': '0.36', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-012022-BADITEM-00045,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-012022-BADITEM-00045', 'order_id': 'ORD-2024-012022', 'product_id': 'SKU-MISSING-45', 'sku': 'SKU-HOME-003', 'product_name': 'Foldable Laundry Basket', 'category': 'Home Organisation', 'quantity': '1', 'unit_price_zar': '159.69', 'discount_zar': '7.98', 'line_revenue_zar': '151.71', 'gross_margin_pct': '0.42', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-003407-BADITEM-00046,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-003407-BADITEM-00046', 'order_id': 'ORD-2024-003407', 'product_id': 'SKU-MISSING-46', 'sku': 'SKU-BED-003', 'product_name': 'Pillow Protector Pair', 'category': 'Bedroom', 'quantity': '1', 'unit_price_zar': '147.13', 'discount_zar': '7.36', 'line_revenue_zar': '139.77', 'gross_margin_pct': '0.39', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-003004-BADITEM-00047,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-003004-BADITEM-00047', 'order_id': 'ORD-2024-003004', 'product_id': 'SKU-MISSING-47', 'sku': 'SKU-BED-003', 'product_name': 'Pillow Protector Pair', 'category': 'Bedroom', 'quantity': '1', 'unit_price_zar': '158.31', 'discount_zar': '7.92', 'line_revenue_zar': '150.39', 'gross_margin_pct': '0.39', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-006067-BADITEM-00048,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-006067-BADITEM-00048', 'order_id': 'ORD-2024-006067', 'product_id': 'SKU-MISSING-48', 'sku': 'SKU-HOME-003', 'product_name': 'Foldable Laundry Basket', 'category': 'Home Organisation', 'quantity': '1', 'unit_price_zar': '150.71', 'discount_zar': '7.54', 'line_revenue_zar': '143.17', 'gross_margin_pct': '0.42', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-003287-BADITEM-00049,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-003287-BADITEM-00049', 'order_id': 'ORD-2024-003287', 'product_id': 'SKU-MISSING-49', 'sku': 'SKU-HOME-003', 'product_name': 'Foldable Laundry Basket', 'category': 'Home Organisation', 'quantity': '1', 'unit_price_zar': '160.04', 'discount_zar': '8.00', 'line_revenue_zar': '152.04', 'gross_margin_pct': '0.42', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-006194-BADITEM-00050,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-006194-BADITEM-00050', 'order_id': 'ORD-2024-006194', 'product_id': 'SKU-MISSING-50', 'sku': 'SKU-HOME-001', 'product_name': 'Bamboo Storage Set', 'category': 'Home Organisation', 'quantity': '1', 'unit_price_zar': '156.45', 'discount_zar': '0.00', 'line_revenue_zar': '156.45', 'gross_margin_pct': '0.46', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-003430-BADITEM-00051,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-003430-BADITEM-00051', 'order_id': 'ORD-2024-003430', 'product_id': 'SKU-MISSING-51', 'sku': 'SKU-KIT-006', 'product_name': 'Reusable Food Wraps', 'category': 'Kitchen', 'quantity': '1', 'unit_price_zar': '99.74', 'discount_zar': '4.99', 'line_revenue_zar': '94.75', 'gross_margin_pct': '0.50', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-003235-BADITEM-00052,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-003235-BADITEM-00052', 'order_id': 'ORD-2024-003235', 'product_id': 'SKU-MISSING-52', 'sku': 'SKU-WORK-001', 'product_name': 'Desk Organiser', 'category': 'Workspace', 'quantity': '1', 'unit_price_zar': '261.04', 'discount_zar': '13.05', 'line_revenue_zar': '247.99', 'gross_margin_pct': '0.43', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-010852-BADITEM-00053,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-010852-BADITEM-00053', 'order_id': 'ORD-2024-010852', 'product_id': 'SKU-MISSING-53', 'sku': 'SKU-BATH-001', 'product_name': 'Bath Towel Bundle', 'category': 'Bathroom', 'quantity': '1', 'unit_price_zar': '415.68', 'discount_zar': '41.57', 'line_revenue_zar': '374.11', 'gross_margin_pct': '0.37', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-011831-BADITEM-00054,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-011831-BADITEM-00054', 'order_id': 'ORD-2024-011831', 'product_id': 'SKU-MISSING-54', 'sku': 'SKU-BATH-002', 'product_name': 'Soap Dispenser Set', 'category': 'Bathroom', 'quantity': '1', 'unit_price_zar': '119.54', 'discount_zar': '0.00', 'line_revenue_zar': '119.54', 'gross_margin_pct': '0.44', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-009619-BADITEM-00055,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-009619-BADITEM-00055', 'order_id': 'ORD-2024-009619', 'product_id': 'SKU-MISSING-55', 'sku': 'SKU-DEC-002', 'product_name': 'Minimal Wall Clock', 'category': 'Decor', 'quantity': '1', 'unit_price_zar': '309.38', 'discount_zar': '15.47', 'line_revenue_zar': '293.92', 'gross_margin_pct': '0.32', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-001920-BADITEM-00056,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-001920-BADITEM-00056', 'order_id': 'ORD-2024-001920', 'product_id': 'SKU-MISSING-56', 'sku': 'SKU-BATH-001', 'product_name': 'Bath Towel Bundle', 'category': 'Bathroom', 'quantity': '1', 'unit_price_zar': '412.59', 'discount_zar': '0.00', 'line_revenue_zar': '412.59', 'gross_margin_pct': '0.37', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-008573-BADITEM-00057,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-008573-BADITEM-00057', 'order_id': 'ORD-2024-008573', 'product_id': 'SKU-MISSING-57', 'sku': 'SKU-BATH-001', 'product_name': 'Bath Towel Bundle', 'category': 'Bathroom', 'quantity': '1', 'unit_price_zar': '416.71', 'discount_zar': '0.00', 'line_revenue_zar': '416.71', 'gross_margin_pct': '0.37', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-011230-BADITEM-00058,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-011230-BADITEM-00058', 'order_id': 'ORD-2024-011230', 'product_id': 'SKU-MISSING-58', 'sku': 'SKU-HOME-003', 'product_name': 'Foldable Laundry Basket', 'category': 'Home Organisation', 'quantity': '1', 'unit_price_zar': '165.15', 'discount_zar': '8.26', 'line_revenue_zar': '156.89', 'gross_margin_pct': '0.42', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-006469-BADITEM-00059,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-006469-BADITEM-00059', 'order_id': 'ORD-2024-006469', 'product_id': 'SKU-MISSING-59', 'sku': 'SKU-HOME-001', 'product_name': 'Bamboo Storage Set', 'category': 'Home Organisation', 'quantity': '2', 'unit_price_zar': '143.54', 'discount_zar': '14.35', 'line_revenue_zar': '272.72', 'gross_margin_pct': '0.46', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-006539-BADITEM-00060,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-006539-BADITEM-00060', 'order_id': 'ORD-2024-006539', 'product_id': 'SKU-MISSING-60', 'sku': 'SKU-BED-002', 'product_name': 'Luxury Throw Blanket', 'category': 'Bedroom', 'quantity': '1', 'unit_price_zar': '543.81', 'discount_zar': '27.19', 'line_revenue_zar': '516.62', 'gross_margin_pct': '0.29', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-007651-BADITEM-00061,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-007651-BADITEM-00061', 'order_id': 'ORD-2024-007651', 'product_id': 'SKU-MISSING-61', 'sku': 'SKU-WORK-001', 'product_name': 'Desk Organiser', 'category': 'Workspace', 'quantity': '1', 'unit_price_zar': '259.55', 'discount_zar': '0.00', 'line_revenue_zar': '259.55', 'gross_margin_pct': '0.43', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-004217-BADITEM-00062,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-004217-BADITEM-00062', 'order_id': 'ORD-2024-004217', 'product_id': 'SKU-MISSING-62', 'sku': 'SKU-HOME-001', 'product_name': 'Bamboo Storage Set', 'category': 'Home Organisation', 'quantity': '1', 'unit_price_zar': '155.18', 'discount_zar': '7.76', 'line_revenue_zar': '147.42', 'gross_margin_pct': '0.46', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-000733-BADITEM-00063,UNKNOWN_PRODUCT_ID,"{'order_item_id': 'ORD-2024-000733-BADITEM-00063', 'order_id': 'ORD-2024-000733', 'product_id': 'SKU-MISSING-63', 'sku': 'SKU-LIFE-001', 'product_name': 'Reusable Shopper Totes', 'category': 'Lifestyle', 'quantity': '2', 'unit_price_zar': '83.04', 'discount_zar': '0.00', 'line_revenue_zar': '166.08', 'gross_margin_pct': '0.52', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-008294-BADITEM-00064,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-008294-BADITEM-00064', 'order_id': 'ORD-2024-008294', 'product_id': 'SKU-BED-003', 'sku': 'SKU-BED-003', 'product_name': 'Pillow Protector Pair', 'category': 'Bedroom', 'quantity': '-1', 'unit_price_zar': '156.95', 'discount_zar': '15.70', 'line_revenue_zar': '141.26', 'gross_margin_pct': '0.39', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-006250-BADITEM-00065,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-006250-BADITEM-00065', 'order_id': 'ORD-2024-006250', 'product_id': 'SKU-PET-002', 'sku': 'SKU-PET-002', 'product_name': 'Pet Feeding Mat', 'category': 'Pet', 'quantity': '0', 'unit_price_zar': '116.26', 'discount_zar': '5.81', 'line_revenue_zar': '110.45', 'gross_margin_pct': '0.40', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-002868-BADITEM-00066,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-002868-BADITEM-00066', 'order_id': 'ORD-2024-002868', 'product_id': 'SKU-BED-002', 'sku': 'SKU-BED-002', 'product_name': 'Luxury Throw Blanket', 'category': 'Bedroom', 'quantity': '0', 'unit_price_zar': '591.61', 'discount_zar': '29.58', 'line_revenue_zar': '562.03', 'gross_margin_pct': '0.29', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-010633-BADITEM-00067,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-010633-BADITEM-00067', 'order_id': 'ORD-2024-010633', 'product_id': 'SKU-WORK-001', 'sku': 'SKU-WORK-001', 'product_name': 'Desk Organiser', 'category': 'Workspace', 'quantity': '0', 'unit_price_zar': '260.40', 'discount_zar': '13.02', 'line_revenue_zar': '247.38', 'gross_margin_pct': '0.43', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-005157-BADITEM-00068,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-005157-BADITEM-00068', 'order_id': 'ORD-2024-005157', 'product_id': 'SKU-WORK-001', 'sku': 'SKU-WORK-001', 'product_name': 'Desk Organiser', 'category': 'Workspace', 'quantity': '-1', 'unit_price_zar': '256.58', 'discount_zar': '0.00', 'line_revenue_zar': '256.58', 'gross_margin_pct': '0.43', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-000142-BADITEM-00069,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-000142-BADITEM-00069', 'order_id': 'ORD-2024-000142', 'product_id': 'SKU-HOME-001', 'sku': 'SKU-HOME-001', 'product_name': 'Bamboo Storage Set', 'category': 'Home Organisation', 'quantity': '-1', 'unit_price_zar': '156.13', 'discount_zar': '0.00', 'line_revenue_zar': '156.13', 'gross_margin_pct': '0.46', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-001173-BADITEM-00070,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-001173-BADITEM-00070', 'order_id': 'ORD-2024-001173', 'product_id': 'SKU-PET-002', 'sku': 'SKU-PET-002', 'product_name': 'Pet Feeding Mat', 'category': 'Pet', 'quantity': '-1', 'unit_price_zar': '114.44', 'discount_zar': '5.72', 'line_revenue_zar': '108.72', 'gross_margin_pct': '0.40', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-008210-BADITEM-00071,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-008210-BADITEM-00071', 'order_id': 'ORD-2024-008210', 'product_id': 'SKU-DEC-004', 'sku': 'SKU-DEC-004', 'product_name': 'Linen Cushion Cover', 'category': 'Decor', 'quantity': '-1', 'unit_price_zar': '144.94', 'discount_zar': '7.25', 'line_revenue_zar': '137.69', 'gross_margin_pct': '0.36', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-006706-BADITEM-00072,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-006706-BADITEM-00072', 'order_id': 'ORD-2024-006706', 'product_id': 'SKU-HOME-001', 'sku': 'SKU-HOME-001', 'product_name': 'Bamboo Storage Set', 'category': 'Home Organisation', 'quantity': '-1', 'unit_price_zar': '146.11', 'discount_zar': '7.31', 'line_revenue_zar': '138.80', 'gross_margin_pct': '0.46', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-008761-BADITEM-00073,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-008761-BADITEM-00073', 'order_id': 'ORD-2024-008761', 'product_id': 'SKU-WORK-001', 'sku': 'SKU-WORK-001', 'product_name': 'Desk Organiser', 'category': 'Workspace', 'quantity': '0', 'unit_price_zar': '247.15', 'discount_zar': '12.36', 'line_revenue_zar': '234.79', 'gross_margin_pct': '0.43', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-009040-BADITEM-00074,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-009040-BADITEM-00074', 'order_id': 'ORD-2024-009040', 'product_id': 'SKU-DEC-001', 'sku': 'SKU-DEC-001', 'product_name': 'Glass Terrarium', 'category': 'Decor', 'quantity': '-1', 'unit_price_zar': '328.20', 'discount_zar': '0.00', 'line_revenue_zar': '656.40', 'gross_margin_pct': '0.31', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-009779-BADITEM-00075,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-009779-BADITEM-00075', 'order_id': 'ORD-2024-009779', 'product_id': 'SKU-BED-001', 'sku': 'SKU-BED-001', 'product_name': 'Cotton Bedding Bundle', 'category': 'Bedroom', 'quantity': '-1', 'unit_price_zar': '745.97', 'discount_zar': '0.00', 'line_revenue_zar': '745.97', 'gross_margin_pct': '0.38', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-000298-BADITEM-00076,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-000298-BADITEM-00076', 'order_id': 'ORD-2024-000298', 'product_id': 'SKU-KIT-003', 'sku': 'SKU-KIT-003', 'product_name': 'Digital Kitchen Scale', 'category': 'Kitchen', 'quantity': 'two', 'unit_price_zar': '221.49', 'discount_zar': '11.07', 'line_revenue_zar': '210.41', 'gross_margin_pct': '0.39', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-011512-BADITEM-00077,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-011512-BADITEM-00077', 'order_id': 'ORD-2024-011512', 'product_id': 'SKU-BATH-002', 'sku': 'SKU-BATH-002', 'product_name': 'Soap Dispenser Set', 'category': 'Bathroom', 'quantity': '-1', 'unit_price_zar': '125.18', 'discount_zar': '0.00', 'line_revenue_zar': '250.36', 'gross_margin_pct': '0.44', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-010225-BADITEM-00078,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-010225-BADITEM-00078', 'order_id': 'ORD-2024-010225', 'product_id': 'SKU-KIT-005', 'sku': 'SKU-KIT-005', 'product_name': 'Silicone Utensil Set', 'category': 'Kitchen', 'quantity': '-1', 'unit_price_zar': '143.74', 'discount_zar': '7.19', 'line_revenue_zar': '136.55', 'gross_margin_pct': '0.48', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-011995-BADITEM-00079,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-011995-BADITEM-00079', 'order_id': 'ORD-2024-011995', 'product_id': 'SKU-OUT-001', 'sku': 'SKU-OUT-001', 'product_name': 'Outdoor Beanbag', 'category': 'Outdoor', 'quantity': '0', 'unit_price_zar': '756.10', 'discount_zar': '0.00', 'line_revenue_zar': '756.10', 'gross_margin_pct': '0.25', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-003910-BADITEM-00080,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-003910-BADITEM-00080', 'order_id': 'ORD-2024-003910', 'product_id': 'SKU-HOME-001', 'sku': 'SKU-HOME-001', 'product_name': 'Bamboo Storage Set', 'category': 'Home Organisation', 'quantity': 'two', 'unit_price_zar': '142.96', 'discount_zar': '0.00', 'line_revenue_zar': '142.96', 'gross_margin_pct': '0.46', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-010867-BADITEM-00081,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-010867-BADITEM-00081', 'order_id': 'ORD-2024-010867', 'product_id': 'SKU-BED-001', 'sku': 'SKU-BED-001', 'product_name': 'Cotton Bedding Bundle', 'category': 'Bedroom', 'quantity': '-1', 'unit_price_zar': '739.09', 'discount_zar': '36.95', 'line_revenue_zar': '702.13', 'gross_margin_pct': '0.38', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-001773-BADITEM-00082,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-001773-BADITEM-00082', 'order_id': 'ORD-2024-001773', 'product_id': 'SKU-LIFE-005', 'sku': 'SKU-LIFE-005', 'product_name': 'Weekend Cooler Bag', 'category': 'Lifestyle', 'quantity': '-1', 'unit_price_zar': '288.32', 'discount_zar': '0.00', 'line_revenue_zar': '288.32', 'gross_margin_pct': '0.34', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-004695-BADITEM-00083,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-004695-BADITEM-00083', 'order_id': 'ORD-2024-004695', 'product_id': 'SKU-KIT-003', 'sku': 'SKU-KIT-003', 'product_name': 'Digital Kitchen Scale', 'category': 'Kitchen', 'quantity': 'two', 'unit_price_zar': '228.97', 'discount_zar': '11.45', 'line_revenue_zar': '217.52', 'gross_margin_pct': '0.39', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-011343-BADITEM-00084,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-011343-BADITEM-00084', 'order_id': 'ORD-2024-011343', 'product_id': 'SKU-HOME-003', 'sku': 'SKU-HOME-003', 'product_name': 'Foldable Laundry Basket', 'category': 'Home Organisation', 'quantity': 'two', 'unit_price_zar': '160.99', 'discount_zar': '8.05', 'line_revenue_zar': '152.94', 'gross_margin_pct': '0.42', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-007583-BADITEM-00085,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-007583-BADITEM-00085', 'order_id': 'ORD-2024-007583', 'product_id': 'SKU-KIT-005', 'sku': 'SKU-KIT-005', 'product_name': 'Silicone Utensil Set', 'category': 'Kitchen', 'quantity': '-1', 'unit_price_zar': '137.92', 'discount_zar': '0.00', 'line_revenue_zar': '137.92', 'gross_margin_pct': '0.48', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-011743-BADITEM-00086,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-011743-BADITEM-00086', 'order_id': 'ORD-2024-011743', 'product_id': 'SKU-PET-002', 'sku': 'SKU-PET-002', 'product_name': 'Pet Feeding Mat', 'category': 'Pet', 'quantity': '0', 'unit_price_zar': '127.12', 'discount_zar': '6.36', 'line_revenue_zar': '120.77', 'gross_margin_pct': '0.40', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-010767-BADITEM-00087,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-010767-BADITEM-00087', 'order_id': 'ORD-2024-010767', 'product_id': 'SKU-LIFE-002', 'sku': 'SKU-LIFE-002', 'product_name': 'Scented Candle Duo', 'category': 'Lifestyle', 'quantity': '0', 'unit_price_zar': '122.11', 'discount_zar': '0.00', 'line_revenue_zar': '122.11', 'gross_margin_pct': '0.49', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-002149-BADITEM-00088,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-002149-BADITEM-00088', 'order_id': 'ORD-2024-002149', 'product_id': 'SKU-DEC-004', 'sku': 'SKU-DEC-004', 'product_name': 'Linen Cushion Cover', 'category': 'Decor', 'quantity': 'two', 'unit_price_zar': '147.79', 'discount_zar': '7.39', 'line_revenue_zar': '140.40', 'gross_margin_pct': '0.36', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-008414-BADITEM-00089,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-008414-BADITEM-00089', 'order_id': 'ORD-2024-008414', 'product_id': 'SKU-HOME-002', 'sku': 'SKU-HOME-002', 'product_name': 'Loadshedding LED Lamp', 'category': 'Home Essentials', 'quantity': '0', 'unit_price_zar': '231.85', 'discount_zar': '11.59', 'line_revenue_zar': '220.26', 'gross_margin_pct': '0.41', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-011101-BADITEM-00090,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-011101-BADITEM-00090', 'order_id': 'ORD-2024-011101', 'product_id': 'SKU-PET-002', 'sku': 'SKU-PET-002', 'product_name': 'Pet Feeding Mat', 'category': 'Pet', 'quantity': 'two', 'unit_price_zar': '113.62', 'discount_zar': '0.00', 'line_revenue_zar': '113.62', 'gross_margin_pct': '0.40', '_source_note': 'dirty_line_item_export'}"
order_items_raw,ORD-2024-004310-BADITEM-00091,INVALID_QUANTITY,"{'order_item_id': 'ORD-2024-004310-BADITEM-00091', 'order_id': 'ORD-2024-004310', 'product_id': 'SKU-BATH-001', 'sku': 'SKU-BATH-001', 'product_name': 'Bath Towel Bundle', 'category': 'Bathroom', 'quantity': '0', 'unit_price_zar': '382.03', 'discount_zar': '0.00', 'line_revenue_zar': '382.03', 'gross_margin_pct': '0.37', '_source_note': 'dirty_line_item_export'}"
