customer_id,first_seen_date,province,city,customer_segment,consent_status,_source_note
CUST-004315,2024-04-17,Western Cape,George,Returning,granted,source_export
CUST-004316,2024-03-28,Gauteng,Soweto,New,denied,source_export
CUST-004317,2024-02-02,Free State,Bloemfontein,New,granted,source_export
CUST-004318,2024-02-13,Gauteng,Pretoria,Returning,granted,source_export
CUST-004319,2024-06-17,Mpumalanga,Nelspruit,Returning,granted,source_export
CUST-004320,2024-04-07,Gauteng,Soweto,New,granted,source_export
CUST-004321,2024-06-01,Western Cape,Stellenbosch,Returning,denied,source_export
CUST-004322,2024-05-13,Western Cape,Stellenbosch,VIP,unknown,source_export
CUST-004323,2024-01-07,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-004324,2024-01-20,Gauteng,Pretoria,VIP,granted,source_export
CUST-004325,2024-02-16,Western Cape,George,Returning,granted,source_export
CUST-004326,2024-01-31,Limpopo,Polokwane,New,granted,source_export
CUST-004327,2024-06-04,Gauteng,Sandton,Returning,unknown,source_export
CUST-004328,2024-02-21,Western Cape,Cape Town,New,granted,source_export
CUST-004329,2024-04-05,Western Cape,Stellenbosch,New,granted,source_export
CUST-004330,2024-06-18,KwaZulu-Natal,Durban,New,denied,source_export
CUST-004331,2024-06-29,Western Cape,Cape Town,Returning,granted,source_export
CUST-004332,2024-02-09,Gauteng,Soweto,New,denied,source_export
CUST-004333,2024-01-14,Western Cape,Paarl,New,granted,source_export
CUST-004334,2024-04-19,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-004335,2024-06-29,Western Cape,George,Returning,granted,source_export
CUST-004336,2024-01-12,Free State,Bloemfontein,New,granted,source_export
CUST-004337,2024-06-09,Western Cape,Cape Town,Returning,granted,source_export
CUST-004338,2024-04-15,Western Cape,Cape Town,Returning,granted,source_export
CUST-004339,2024-05-19,Gauteng,Pretoria,New,granted,source_export
CUST-004340,2024-03-03,Free State,Bloemfontein,New,unknown,source_export
CUST-004341,2024-01-24,Gauteng,Pretoria,Lapsed Reactivated,granted,source_export
CUST-004342,2024-02-25,Gauteng,Sandton,New,granted,source_export
CUST-004343,2024-05-11,Western Cape,Cape Town,New,granted,source_export
CUST-004344,2024-01-21,Gauteng,Soweto,New,unknown,source_export
CUST-004345,2024-01-10,Gauteng,Sandton,Returning,denied,source_export
CUST-004346,2024-05-02,Eastern Cape,Gqeberha,New,granted,source_export
CUST-004347,2024-06-24,Western Cape,Paarl,New,granted,source_export
CUST-004348,2024-04-05,Gauteng,Soweto,New,denied,source_export
CUST-004349,2024-03-03,Western Cape,Stellenbosch,New,granted,source_export
CUST-004350,2024-03-25,Eastern Cape,Gqeberha,New,granted,source_export
CUST-004351,2024-03-27,Gauteng,Johannesburg,New,granted,source_export
CUST-004352,2024-06-08,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-004353,2024-05-11,Limpopo,Polokwane,VIP,granted,source_export
CUST-004354,2024-01-21,Free State,Bloemfontein,New,granted,source_export
CUST-004355,2024-01-26,Gauteng,Sandton,New,unknown,source_export
CUST-004356,2024-02-19,Gauteng,Pretoria,Returning,granted,source_export
CUST-004357,2024-02-09,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-004358,2024-01-30,KwaZulu-Natal,Durban,Returning,granted,source_export
CUST-004359,2024-05-01,Western Cape,George,Lapsed Reactivated,granted,source_export
CUST-004360,2024-05-10,Eastern Cape,Gqeberha,New,granted,source_export
CUST-004361,2024-03-29,Western Cape,Stellenbosch,New,granted,source_export
CUST-004362,2024-03-22,Western Cape,Paarl,New,granted,source_export
CUST-004363,2024-06-13,Western Cape,Paarl,New,denied,source_export
CUST-004364,2024-05-25,Mpumalanga,Nelspruit,New,granted,source_export
CUST-004365,2024-01-27,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-004366,2024-04-21,Western Cape,George,New,granted,source_export
CUST-004367,2024-05-21,Gauteng,Sandton,New,granted,source_export
CUST-004368,2024-05-03,Eastern Cape,Gqeberha,Lapsed Reactivated,denied,source_export
CUST-004369,2024-01-12,Western Cape,Paarl,Returning,unknown,source_export
CUST-004370,2024-04-21,Western Cape,Cape Town,Returning,granted,source_export
CUST-004371,2024-05-12,Western Cape,Stellenbosch,New,granted,source_export
CUST-004372,2024-06-15,Limpopo,Polokwane,Returning,granted,source_export
CUST-004373,2024-04-19,Western Cape,Paarl,New,denied,source_export
CUST-004374,2024-06-05,Northern Cape,Kimberley,New,denied,source_export
CUST-004375,2024-01-29,Western Cape,George,New,granted,source_export
CUST-004376,2024-04-16,Gauteng,Sandton,New,granted,source_export
CUST-004377,2024-06-17,Western Cape,Cape Town,New,granted,source_export
CUST-004378,2024-06-29,Limpopo,Polokwane,Returning,granted,source_export
CUST-004379,2024-01-01,Western Cape,Paarl,New,granted,source_export
CUST-004380,2024-02-02,Western Cape,Paarl,New,granted,source_export
CUST-004381,2024-04-24,Western Cape,Paarl,New,granted,source_export
CUST-004382,2024-01-20,KwaZulu-Natal,Durban,Returning,granted,source_export
CUST-004383,2024-05-01,Gauteng,Soweto,Returning,granted,source_export
CUST-004384,2024-06-16,KwaZulu-Natal,Pietermaritzburg,New,denied,source_export
CUST-004385,2024-06-06,Western Cape,Cape Town,New,granted,source_export
CUST-004386,2024-06-18,Western Cape,Paarl,New,granted,source_export
CUST-004387,2024-02-26,Western Cape,Stellenbosch,New,granted,source_export
CUST-004388,2024-03-31,Limpopo,Polokwane,New,granted,source_export
CUST-004389,2024-04-11,Limpopo,Polokwane,New,denied,source_export
CUST-004390,2024-05-28,Gauteng,Soweto,Returning,granted,source_export
CUST-004391,2024-06-03,Western Cape,Cape Town,New,granted,source_export
CUST-004392,2024-06-25,KwaZulu-Natal,Pietermaritzburg,Lapsed Reactivated,granted,source_export
CUST-004393,2024-01-15,Gauteng,Soweto,New,granted,source_export
CUST-004394,2024-01-08,KwaZulu-Natal,Pietermaritzburg,Lapsed Reactivated,denied,source_export
CUST-004395,2024-01-27,Gauteng,Sandton,New,granted,source_export
CUST-004396,2024-02-07,Gauteng,Johannesburg,New,granted,source_export
CUST-004397,2024-05-06,KwaZulu-Natal,Durban,New,granted,source_export
CUST-004398,2024-06-19,Western Cape,George,Returning,denied,source_export
CUST-004399,2024-04-16,Gauteng,Sandton,New,denied,source_export
CUST-004400,2024-06-21,Western Cape,Stellenbosch,New,denied,source_export
CUST-004401,2024-05-16,Gauteng,Soweto,New,granted,source_export
CUST-004402,2024-01-02,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-004403,2024-01-27,Gauteng,Johannesburg,Lapsed Reactivated,granted,source_export
CUST-004404,2024-02-15,KwaZulu-Natal,Durban,New,granted,source_export
CUST-004405,2024-02-11,Free State,Bloemfontein,Returning,granted,source_export
CUST-004406,2024-06-05,Gauteng,Soweto,New,denied,source_export
CUST-004407,2024-04-05,Gauteng,Sandton,Returning,denied,source_export
CUST-004408,2024-02-07,North West,Rustenburg,Returning,granted,source_export
CUST-004409,2024-04-20,Gauteng,Sandton,Returning,granted,source_export
CUST-004410,2024-04-23,Western Cape,Cape Town,Returning,unknown,source_export
CUST-004411,2024-06-20,Western Cape,Paarl,New,granted,source_export
CUST-004412,2024-02-22,Western Cape,George,Returning,granted,source_export
CUST-004413,2024-06-23,Western Cape,Cape Town,Returning,denied,source_export
CUST-004414,2024-02-10,Gauteng,Sandton,New,granted,source_export
CUST-004415,2024-02-20,Limpopo,Polokwane,New,granted,source_export
CUST-004416,2024-05-02,Gauteng,Johannesburg,New,granted,source_export
CUST-004417,2024-03-30,Gauteng,Sandton,New,denied,source_export
CUST-004418,2024-01-15,Mpumalanga,Nelspruit,New,granted,source_export
CUST-004419,2024-03-07,Western Cape,George,New,granted,source_export
CUST-004420,2024-05-31,KwaZulu-Natal,Durban,Lapsed Reactivated,granted,source_export
CUST-004421,2024-05-02,Western Cape,Cape Town,New,granted,source_export
CUST-004422,2024-04-18,Western Cape,Paarl,New,granted,source_export
CUST-004423,2024-06-08,Western Cape,George,Returning,denied,source_export
CUST-004424,2024-02-01,KwaZulu-Natal,Umhlanga,New,unknown ,source_export
CUST-004425,2024-01-27,Gauteng,Johannesburg,Lapsed Reactivated,granted,source_export
CUST-004426,2024-01-05,Western Cape,Cape Town,New,granted,source_export
CUST-004427,2024-06-19,Gauteng,Pretoria,New,denied,source_export
CUST-004428,2024-05-07,Western Cape,George,New,granted,source_export
CUST-004429,2024-03-19,Limpopo,Polokwane,Returning,granted,source_export
CUST-004430,2024-06-19,Gauteng,Pretoria,Returning,granted,source_export
CUST-004431,2024-03-19,Northern Cape,Kimberley,VIP,unknown,source_export
CUST-004432,2024-05-14,KwaZulu-Natal,Durban,New,granted,source_export
CUST-004433,2024-03-20,Gauteng,Pretoria,New,denied,source_export
CUST-004434,2024-04-22,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-004435,2024-01-23,Northern Cape,Kimberley,New,granted,source_export
CUST-004436,2024-04-17,Gauteng,Johannesburg,New,granted,source_export
CUST-004437,2024-06-12,KwaZulu-Natal,Durban,Returning,denied,source_export
CUST-004438,2024-04-02,Gauteng,Sandton,New,granted,source_export
CUST-004439,2024-02-21,Gauteng,Sandton,New,granted,source_export
CUST-004440,2024-06-16,Limpopo,Polokwane,New,denied,source_export
CUST-004441,2024-01-22,Western Cape,Cape Town,Returning,granted,source_export
CUST-004442,2024-01-07,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-004443,2024-05-09,Gauteng,Soweto,New,unknown,source_export
CUST-004444,2024-04-22,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-004445,2024-06-14,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-004446,2024-02-13,Western Cape,Cape Town,New,granted,source_export
CUST-004447,2024-04-17,Eastern Cape,East London,New,granted,source_export
CUST-004448,2024-03-17,Western Cape,Cape Town,New,denied,source_export
CUST-004449,2024-01-15,KwaZulu-Natal,Durban,New,granted,source_export
CUST-004450,2024-06-12,KwaZulu-Natal,Durban,Returning,denied,source_export
CUST-004451,2024-06-14,KwaZulu-Natal,Umhlanga,New,denied,source_export
CUST-004452,2024-01-28,Gauteng,Sandton,New,granted,source_export
CUST-004453,2024-06-03,Gauteng,Johannesburg,Lapsed Reactivated,granted,source_export
CUST-004454,2024-02-08,Gauteng,Pretoria,New,denied,source_export
CUST-004455,2024-04-10,Gauteng,Sandton,New,granted,source_export
CUST-004456,2024-05-15,Western Cape,Paarl,New,granted,source_export
CUST-004457,2024-05-16,Gauteng,Sandton,VIP,granted,source_export
CUST-004458,2024-02-02,Gauteng,Soweto,Returning,granted,source_export
CUST-004459,2024-05-10,Western Cape,Paarl,Returning,unknown,source_export
CUST-004460,2024-05-23,Western Cape,George,New,granted,source_export
CUST-004461,2024-05-24,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-004462,2024-04-08,KwaZulu-Natal,Pietermaritzburg,Returning,granted,source_export
CUST-004463,2024-05-28,Gauteng,Sandton,Returning,granted,source_export
CUST-004464,2024-03-06,Western Cape,Paarl,Returning,granted,source_export
CUST-004465,2024-06-12,Gauteng,Johannesburg,New,unknown,source_export
CUST-004466,2024-01-22,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-004467,2024-01-21,Gauteng,Johannesburg,Returning,denied,source_export
CUST-004468,2024-06-14,Western Cape,George,New,granted,source_export
CUST-004469,2024-03-09,Western Cape,Stellenbosch,Lapsed Reactivated,granted,source_export
CUST-004470,2024-01-12,Western Cape,Cape Town,New,granted,source_export
CUST-004471,2024-01-17,Gauteng,Pretoria,New,granted,source_export
CUST-004472,2024-05-25,Gauteng,Soweto,New,unknown,source_export
CUST-004473,2024-01-02,North West,Rustenburg,New,granted,source_export
CUST-004474,2024-06-23,Western Cape,Stellenbosch,New,granted,source_export
CUST-004475,2024-02-09,Gauteng,Sandton,New,granted,source_export
CUST-004476,2024-01-06,Western Cape,Stellenbosch,New,unknown,source_export
CUST-004477,2024-05-14,Western Cape,Stellenbosch,New,granted,source_export
CUST-004478,2024-06-25,Gauteng,Pretoria,New,denied,source_export
CUST-004479,2024-01-31,Western Cape,Cape Town,Returning,granted,source_export
CUST-004480,2024-01-28,Free State,Bloemfontein,Returning,denied,source_export
CUST-004481,2024-02-20,KwaZulu-Natal,Durban,New,granted,source_export
CUST-004482,2024-04-28,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-004483,2024-05-30,Gauteng,Johannesburg,New,granted,source_export
CUST-004484,2024-06-03,Western Cape,Stellenbosch,New,denied,source_export
CUST-004485,2024-03-27,Western Cape,Paarl,Returning,granted,source_export
CUST-004486,2024-02-18,Gauteng,Soweto,New,granted,source_export
CUST-004487,2024-04-03,Western Cape,Paarl,New,denied,source_export
CUST-004488,2024-03-21,Free State,Bloemfontein,Returning,granted,source_export
CUST-004489,2024-03-11,Western Cape,George,New,granted,source_export
CUST-004490,2024-01-15,Western Cape,Paarl,Returning,granted,source_export
CUST-004491,2024-04-08,Gauteng,Pretoria,Returning,granted,source_export
CUST-004492,2024-05-08,Western Cape,Cape Town,New,granted,source_export
CUST-004493,2024-03-27,Eastern Cape,Gqeberha,Returning,unknown,source_export
CUST-004494,2024-06-13,Western Cape,Cape Town,New,granted,source_export
CUST-004495,2024-04-03,Western Cape,Paarl,New,granted,source_export
CUST-004496,2024-06-25,Gauteng,Johannesburg,VIP,granted,source_export
CUST-004497,2024-02-28,Gauteng,Johannesburg,Lapsed Reactivated,granted,source_export
CUST-004498,2024-03-23,Gauteng,Sandton,Returning,granted,source_export
CUST-004499,2024-05-03,Gauteng,Soweto,Lapsed Reactivated,granted,source_export
CUST-004500,2024-03-05,Gauteng,Sandton,Returning,granted,source_export
CUST-004501,2024-01-22,Gauteng,Sandton,Returning,denied,source_export
CUST-004502,2024-04-17,Western Cape,Stellenbosch,New,denied,source_export
CUST-004503,2024-05-26,Gauteng,Soweto,Lapsed Reactivated,granted,source_export
CUST-004504,2024-06-29,Gauteng,Sandton,New,granted,source_export
CUST-004505,2024-02-23,Gauteng,Pretoria,Returning,granted,source_export
CUST-004506,2024-05-26,Western Cape,Cape Town,Returning,granted,source_export
CUST-004507,2024-01-16,Western Cape,Cape Town,New,granted,source_export
CUST-004508,2024-03-20,Gauteng,Pretoria,Returning,granted,source_export
CUST-004509,2024-05-22,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-004510,2024-01-06,Western Cape,Paarl,New,unknown,source_export
CUST-004511,2024-05-20,Gauteng,Soweto,New,granted,source_export
CUST-004512,2024-01-31,Eastern Cape,East London,Returning,granted,source_export
CUST-004513,2024-06-08,Western Cape,George,New,granted,source_export
CUST-004514,2024-06-20,Northern Cape,Kimberley,New,granted,source_export
CUST-004515,2024-05-19,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-004516,2024-06-12,Western Cape,Paarl,New,granted,source_export
CUST-004517,2024-04-11,North West,Rustenburg,Returning,granted,source_export
CUST-004518,2024-06-14,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-004519,2024-05-09,Gauteng,Sandton,New,granted,source_export
CUST-004520,2024-02-20,Gauteng,Sandton,Returning,granted,source_export
CUST-004521,2024-04-26,Gauteng,Johannesburg,New,unknown ,source_export
CUST-004522,2024-05-20,Gauteng,Johannesburg,VIP,granted,source_export
CUST-004523,2024-02-20,Limpopo,Polokwane,Returning,granted,source_export
CUST-004524,2024-05-29,Gauteng,Pretoria,New,granted,source_export
CUST-004525,2024-03-20,Northern Cape,Kimberley,New,granted,source_export
CUST-004526,2024-03-08,Gauteng,Johannesburg,New,denied,source_export
CUST-004527,2024-03-04,Eastern Cape,East London,New,granted,source_export
CUST-004528,2024-04-01,Eastern Cape,Gqeberha,New,granted,source_export
CUST-004529,2024-01-02,Gauteng,Pretoria,New,granted,source_export
CUST-004530,2024-01-23,KwaZulu-Natal,Durban,New,granted,source_export
CUST-004531,2024-01-03,Western Cape,Paarl,New,granted,source_export
CUST-004532,2024-01-27,KwaZulu-Natal,Durban,New,granted,source_export
CUST-004533,2024-03-22,North West,Rustenburg,New,granted,source_export
CUST-004534,2024-05-01,Eastern Cape,East London,Returning,granted,source_export
CUST-004535,2024-06-11,Free State,Bloemfontein,Returning,granted,source_export
CUST-004536,2024-03-10,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-004537,2024-01-19,Western Cape,Paarl,New,denied,source_export
CUST-004538,2024-03-06,KwaZulu-Natal,Durban,New,granted,source_export
CUST-004539,2024-02-24,Eastern Cape,East London,Returning,granted,source_export
CUST-004540,2024-01-18,Gauteng,Pretoria,New,granted,source_export
CUST-004541,2024-03-14,KwaZulu-Natal,Durban,Returning,granted,source_export
CUST-004542,2024-02-19,Eastern Cape,Gqeberha,Returning,granted,source_export
CUST-004543,2024-01-31,KwaZulu-Natal,Umhlanga,New,denied,source_export
CUST-004544,2024-02-01,Western Cape,George,Returning,granted,source_export
CUST-004545,2024-03-11,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-004546,2024-02-19,Gauteng,Soweto,New,granted,source_export
CUST-004547,2024-04-26,Western Cape,Paarl,New,granted,source_export
CUST-004548,2024-03-23,Gauteng,Sandton,New,granted,source_export
CUST-004549,2024-01-22,North West,Rustenburg,New,denied,source_export
CUST-004550,2024-04-04,Western Cape,George,New,denied,source_export
CUST-004551,2024-04-16,Western Cape,Stellenbosch,New,granted,source_export
CUST-004552,2024-05-14,Eastern Cape,Gqeberha,New,granted,source_export
CUST-004553,2024-01-03,Gauteng,Johannesburg,Returning,denied,source_export
CUST-004554,2024-03-20,Western Cape,George,New,granted,source_export
CUST-004555,2024-05-12,Gauteng,Pretoria,New,granted,source_export
CUST-004556,2024-01-07,Gauteng,Johannesburg,New,granted,source_export
CUST-004557,22/01/2024,Gauteng,Johannesburg,New,granted,source_export
CUST-004558,2024-01-08,Gauteng,Pretoria,Returning,denied,source_export
CUST-004559,2024-04-28,KwaZulu-Natal,Durban,New,granted,source_export
CUST-004560,2024-06-26,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-004561,2024-05-23,Western Cape,Paarl,New,unknown,source_export
CUST-004562,2024-04-07,Limpopo,Polokwane,New,granted,source_export
CUST-004563,2024-01-17,Western Cape,Stellenbosch,New,granted,source_export
CUST-004564,2024-06-02,Gauteng,Soweto,Returning,granted,source_export
CUST-004565,2024-01-13,Gauteng,Pretoria,New,denied,source_export
CUST-004566,2024-05-07,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-004567,2024-04-18,Free State,Bloemfontein,Returning,denied,source_export
CUST-004568,2024-03-04,Limpopo,Polokwane,New,denied,source_export
CUST-004569,2024-02-26,Western Cape,George,New,granted,source_export
CUST-004570,2024-06-11,Western Cape,Paarl,New,granted,source_export
CUST-004571,2024-06-13,Northern Cape,Kimberley,New,granted,source_export
CUST-004572,2024-04-09,Mpumalanga,Nelspruit,New,granted,source_export
CUST-004573,2024-03-27,Western Cape,Cape Town,Lapsed Reactivated,granted,source_export
CUST-004574,2024-06-06,Gauteng,Sandton,VIP,granted,source_export
CUST-004575,2024-05-31,KwaZulu-Natal,Umhlanga,Returning,granted,source_export
CUST-004576,2024-02-02,Western Cape,Stellenbosch,Returning,denied,source_export
CUST-004577,11/01/2024,North West,Rustenburg,Returning,granted,source_export
CUST-004578,2024-01-13,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-004579,2024-04-23,Eastern Cape,Gqeberha,New,denied,source_export
CUST-004580,2024-06-15,Gauteng,Johannesburg,New,granted,source_export
CUST-004581,2024-01-04,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-004582,2024-01-23,Northern Cape,Kimberley,Returning,granted,source_export
CUST-004583,2024-01-25,Western Cape,Paarl,Returning,granted,source_export
CUST-004584,2024-01-15,Limpopo,Polokwane,New,denied,source_export
CUST-004585,2024-04-15,North West,Rustenburg,New,granted,source_export
CUST-004586,2024-01-25,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-004587,2024-02-17,Gauteng,Pretoria,New,denied,source_export
CUST-004588,2024-02-25,KwaZulu-Natal,Umhlanga,New,denied,source_export
CUST-004589,2024-01-19,Mpumalanga,Nelspruit,New,granted,source_export
CUST-004590,2024-03-20,Limpopo,Polokwane,New,denied,source_export
CUST-004591,2024-03-04,Mpumalanga,Nelspruit,New,granted,source_export
CUST-004592,2024-02-07,Free State,Bloemfontein,New,granted,source_export
CUST-004593,2024-02-28,Gauteng,Pretoria,New,granted,source_export
CUST-004594,2024-06-09,Gauteng,Pretoria,Returning,granted,source_export
CUST-004595,2024-05-04,Gauteng,Pretoria,New,granted,source_export
CUST-004596,2024-06-27,Western Cape,George,New,,source_export
CUST-004597,2024-03-21,Western Cape,George,New,granted,source_export
CUST-004598,2024-02-25,Eastern Cape,Gqeberha,New,denied,source_export
CUST-004599,2024-02-11,Mpumalanga,Nelspruit,New,denied,source_export
CUST-004600,2024-05-10,Gauteng,Soweto,New,denied,source_export
CUST-004601,2024-03-04,KwaZulu-Natal,Durban,Returning,granted,source_export
CUST-004602,2024-03-16,Gauteng,Sandton,Returning,denied,source_export
CUST-004603,2024-05-31,Western Cape,Stellenbosch,New,granted,source_export
CUST-004604,2024-06-14,Western Cape,George,Returning,granted,source_export
CUST-004605,2024-03-14,Gauteng,Pretoria,New,granted,source_export
CUST-004606,2024-02-01,Gauteng,Sandton,New,granted,source_export
CUST-004607,2024-03-10,Gauteng,Pretoria,VIP,unknown ,source_export
CUST-004608,2024-05-07,Western Cape,George,Returning,granted,source_export
CUST-004609,2024-03-31,Western Cape,George,Returning,granted,source_export
CUST-004610,2024-05-14,North West,Rustenburg,New,granted,source_export
CUST-004611,2024-01-25,Western Cape,George,New,granted,source_export
CUST-004612,2024-04-28,Western Cape,George,New,granted,source_export
CUST-004613,2024-05-30,Western Cape,George,New,granted,source_export
CUST-004614,2024-03-02,Eastern Cape,Gqeberha,New,granted,source_export
CUST-004615,2024-03-16,Western Cape,Stellenbosch,New,denied,source_export
CUST-004616,2024-03-12,North West,Rustenburg,New,granted,source_export
CUST-004617,2024-03-02,Western Cape,Cape Town,Returning,granted,source_export
CUST-004618,2024-03-02,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-004619,2024-01-15,Limpopo,Polokwane,Returning,unknown,source_export
CUST-004620,2024-04-17,Western Cape,Stellenbosch,New,denied,source_export
CUST-004621,2024-01-17,KwaZulu-Natal,Pietermaritzburg,New,granted,source_export
CUST-004622,2024-01-09,KwaZulu-Natal,Durban,Returning,granted,source_export
CUST-004623,2024-06-14,Gauteng,Pretoria,New,granted,source_export
CUST-004624,2024-01-23,Gauteng,Johannesburg,Returning,granted,source_export
CUST-004625,2024-06-14,Gauteng,Johannesburg,New,granted,source_export
CUST-004626,2024-05-13,Gauteng,Soweto,New,denied,source_export
CUST-004627,2024-05-05,Gauteng,Johannesburg,New,granted,source_export
CUST-004628,2024-01-10,Western Cape,Paarl,Returning,granted,source_export
CUST-004629,2024-01-16,Western Cape,Stellenbosch,New,granted,source_export
CUST-004630,2024-03-19,Gauteng,Sandton,Returning,granted,source_export
CUST-004631,2024-05-13,Free State,Bloemfontein,Returning,unknown,source_export
CUST-004632,2024-02-04,Western Cape,George,New,unknown,source_export
CUST-004633,13/06/2024,Western Cape,Paarl,New,granted,source_export
CUST-004634,2024-06-20,Limpopo,Polokwane,New,denied,source_export
CUST-004635,2024-05-10,KwaZulu-Natal,Pietermaritzburg,New,denied,source_export
CUST-004636,2024-05-28,North West,Rustenburg,New,denied,source_export
CUST-004637,2024-01-10,Limpopo,Polokwane,Lapsed Reactivated,granted,source_export
CUST-004638,2024-03-07,Gauteng,Soweto,New,granted,source_export
CUST-004639,2024-05-12,KwaZulu-Natal,Pietermaritzburg,VIP,unknown,source_export
CUST-004640,2024-01-01,Gauteng,Johannesburg,New,granted,source_export
CUST-004641,2024-02-04,Western Cape,Paarl,New,granted,source_export
CUST-004642,2024-02-11,North West,Rustenburg,New,granted,source_export
CUST-004643,2024-04-14,Western Cape,George,New,granted,source_export
CUST-004644,2024-06-17,Free State,Bloemfontein,New,granted,source_export
CUST-004645,2024-04-30,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-004646,2024-02-28,Free State,Bloemfontein,New,granted,source_export
CUST-004647,2024-01-02,Free State,Bloemfontein,New,unknown,source_export
CUST-004648,2024-04-12,Western Cape,Cape Town,New,granted,source_export
CUST-004649,2024-03-14,Gauteng,Soweto,Returning,granted,source_export
CUST-004650,2024-04-29,Eastern Cape,East London,Returning,granted,source_export
CUST-004651,2024-05-16,Western Cape,Cape Town,New,granted,source_export
CUST-004652,2024-02-11,Gauteng,Pretoria,Returning,granted,source_export
CUST-004653,2024-03-04,Western Cape,George,Returning,granted,source_export
CUST-004654,2024-06-14,Free State,Bloemfontein,New,granted,source_export
CUST-004655,2024-05-05,Gauteng,Soweto,New,granted,source_export
CUST-004656,2024-03-01,Eastern Cape,Gqeberha,Returning,granted,source_export
CUST-004657,2024-01-09,Gauteng,Johannesburg,New,granted,source_export
CUST-004658,2024-02-13,Gauteng,Soweto,New,granted,source_export
CUST-004659,2024-06-02,Free State,Bloemfontein,New,granted,source_export
CUST-004660,2024-04-30,Western Cape,George,Lapsed Reactivated,granted,source_export
CUST-004661,2024-06-29,Eastern Cape,East London,New,granted,source_export
CUST-004662,2024-01-15,Gauteng,Pretoria,Returning,granted,source_export
CUST-004663,2024-04-11,Western Cape,Paarl,Lapsed Reactivated,granted,source_export
CUST-004664,2024-06-14,Eastern Cape,Gqeberha,Lapsed Reactivated,granted,source_export
CUST-004665,2024-04-02,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-004666,2024-03-02,Western Cape,Paarl,Returning,granted,source_export
CUST-004667,2024-01-16,Western Cape,Stellenbosch,New,granted,source_export
CUST-004668,2024-01-27,Western Cape,George,New,granted,source_export
CUST-004669,2024-06-04,Western Cape,Paarl,Returning,granted,source_export
CUST-004670,2024-03-06,Western Cape,George,Returning,granted,source_export
CUST-004671,2024-01-13,Limpopo,Polokwane,Lapsed Reactivated,denied,source_export
CUST-004672,2024-06-09,KwaZulu-Natal,Durban,VIP,granted,source_export
CUST-004673,2024-03-26,Western Cape,Paarl,New,granted,source_export
CUST-004674,2024-02-05,KwaZulu-Natal,Pietermaritzburg,Lapsed Reactivated,granted,source_export
CUST-004675,2024-04-12,Gauteng,Johannesburg,New,granted,source_export
CUST-004676,2024-03-05, WESTERN CAPE,Cape Town,New,granted,source_export
CUST-004677,2024-02-21,Western Cape,George,Returning,granted,source_export
CUST-004678,2024-05-07,KwaZulu-Natal,Pietermaritzburg,New,unknown,source_export
CUST-004679,2024-01-28,Eastern Cape,Gqeberha,New,granted,source_export
CUST-004680,2024-01-03,Western Cape,Stellenbosch,New,granted,source_export
CUST-004681,2024-01-30,Western Cape,Cape Town,New,granted,source_export
CUST-004682,2024-05-15,KwaZulu-Natal,Umhlanga,New,granted,source_export
CUST-004683,2024-03-30,Gauteng,Johannesburg,Returning,granted,source_export
CUST-004684,2024-06-04,Western Cape,Cape Town,New,denied,source_export
CUST-004685,2024-01-04,Western Cape,Stellenbosch,Returning,granted,source_export
CUST-004686,2024-02-20,KwaZulu-Natal,Pietermaritzburg,Returning,granted,source_export
CUST-004687,2024-02-13,Gauteng,Soweto,New,granted,source_export
CUST-004688,2024-05-06,Western Cape,Paarl,New,granted,source_export
CUST-004689,2024-01-11,KwaZulu-Natal,Pietermaritzburg,Returning,granted,source_export
CUST-004690,2024-05-23,Western Cape,Paarl,Returning,granted,source_export
CUST-004691,2024-02-20,KwaZulu-Natal,Durban,Returning,granted,source_export
CUST-004692,2024-05-27,Western Cape,Paarl,New,granted,source_export
CUST-004693,2024-03-08,Western Cape,George,New,denied,source_export
