order_item_id,order_id,product_id,sku,product_name,category,quantity,unit_price_zar,discount_zar,line_revenue_zar,gross_margin_pct,_source_note
ORD-2024-006674-ITEM-1,ORD-2024-006674,SKU-DEC-004,SKU-DEC-004,Linen Cushion Cover,Decor,1,140.10,7.01,133.10,0.36,source_export
ORD-2024-006675-ITEM-1,ORD-2024-006675,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,586.32,0.00,586.32,0.34,source_export
ORD-2024-006676-ITEM-1,ORD-2024-006676,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,2,154.24,15.42,293.05,0.46,source_export
ORD-2024-006677-ITEM-1,ORD-2024-006677,SKU-WORK-002,SKU-WORK-002,Cable Management Box,Workspace,1,184.90,0.00,184.90,0.41,source_export
ORD-2024-006678-ITEM-1,ORD-2024-006678,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,226.22,0.00,226.22,0.39,source_export
ORD-2024-006679-ITEM-1,ORD-2024-006679,SKU-BED-003,SKU-BED-003,Pillow Protector Pair,Bedroom,1,160.25,8.01,152.24,0.39,source_export
ORD-2024-006680-ITEM-1,ORD-2024-006680,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,111.77,0.00,111.77,0.49,source_export
ORD-2024-006680-ITEM-2,ORD-2024-006680,SKU-KIT-005,SKU-KIT-005,Silicone Utensil Set,Kitchen,2,143.35,14.33,272.36,0.48,source_export
ORD-2024-006681-ITEM-1,ORD-2024-006681,SKU-DEC-001,SKU-DEC-001,Glass Terrarium,Decor,1,320.38,0.00,320.38,0.31,source_export
ORD-2024-006682-ITEM-1,ORD-2024-006682,SKU-DEC-001,SKU-DEC-001,Glass Terrarium,Decor,1,331.17,16.56,314.61,0.31,source_export
ORD-2024-006683-ITEM-1,ORD-2024-006683,SKU-PET-002,SKU-PET-002,Pet Feeding Mat,Pet,1,112.70,5.64,107.07,0.40,source_export
ORD-2024-006684-ITEM-1,ORD-2024-006684,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,215.71,10.79,204.93,0.39,source_export
ORD-2024-006685-ITEM-1,ORD-2024-006685,SKU-HOME-004,SKU-HOME-004,Underbed Storage Bag,Home Organisation,1,184.20,9.21,174.99,0.43,source_export
ORD-2024-006686-ITEM-1,ORD-2024-006686,SKU-HOME-003,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,1,157.83,7.89,149.93,0.42,source_export
ORD-2024-006687-ITEM-1,ORD-2024-006687,SKU-KIT-001,SKU-KIT-001,Airtight Pantry Labels,Kitchen,1,82.65,0.00,82.65,0.55,source_export
ORD-2024-006688-ITEM-1,ORD-2024-006688,SKU-KIT-005,SKU-KIT-005,Silicone Utensil Set,Kitchen,1,128.98,6.45,122.53,0.48,source_export
ORD-2024-006688-ITEM-2,ORD-2024-006688,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,217.59,10.88,206.71,0.41,source_export
ORD-2024-006689-ITEM-1,ORD-2024-006689,SKU-WORK-002,SKU-WORK-002,Cable Management Box,Workspace,1,196.74,0.00,196.74,0.41,source_export
ORD-2024-006689-ITEM-2,ORD-2024-006689,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,636.96,0.00,636.96,0.34,source_export
ORD-2024-006690-ITEM-1,ORD-2024-006690,SKU-BED-001,SKU-BED-001,Cotton Bedding Bundle,Bedroom,1,714.38,35.72,678.66,0.38,source_export
ORD-2024-006691-ITEM-1,ORD-2024-006691,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,1,389.52,19.48,370.04,0.37,source_export
ORD-2024-006692-ITEM-1,ORD-2024-006692,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,552.40,0.00,552.40,0.34,source_export
ORD-2024-006693-ITEM-1,ORD-2024-006693,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,2,219.33,0.00,438.65,0.41,source_export
ORD-2024-006694-ITEM-1,ORD-2024-006694,SKU-PET-002,SKU-PET-002,Pet Feeding Mat,Pet,1,117.89,5.89,112.00,0.40,source_export
ORD-2024-006695-ITEM-1,ORD-2024-006695,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,119.76,0.00,119.76,0.49,source_export
ORD-2024-006696-ITEM-1,ORD-2024-006696,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,118.99,5.95,113.04,0.49,source_export
ORD-2024-006697-ITEM-1,ORD-2024-006697,SKU-DEC-002,SKU-DEC-002,Minimal Wall Clock,Decor,1,303.11,0.00,303.11,0.32,source_export
ORD-2024-006698-ITEM-1,ORD-2024-006698,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,1,408.33,0.00,408.33,0.37,source_export
ORD-2024-006699-ITEM-1,ORD-2024-006699,SKU-DEC-003,SKU-DEC-003,Decorative Vase,Decor,1,258.57,12.93,245.65,0.30,source_export
ORD-2024-006700-ITEM-1,ORD-2024-006700,SKU-LIFE-005,SKU-LIFE-005,Weekend Cooler Bag,Lifestyle,1,288.41,0.00,288.41,0.34,source_export
ORD-2024-006701-ITEM-1,ORD-2024-006701,SKU-LIFE-005,SKU-LIFE-005,Weekend Cooler Bag,Lifestyle,1,319.42,0.00,319.42,0.34,source_export
ORD-2024-006702-ITEM-1,ORD-2024-006702,SKU-WORK-002,SKU-WORK-002,Cable Management Box,Workspace,1,192.90,0.00,192.90,0.41,source_export
ORD-2024-006703-ITEM-1,ORD-2024-006703,SKU-WORK-001,SKU-WORK-001,Desk Organiser,Workspace,1,266.37,13.32,253.05,0.43,source_export
ORD-2024-006704-ITEM-1,ORD-2024-006704,SKU-WORK-002,SKU-WORK-002,Cable Management Box,Workspace,1,213.53,10.68,202.85,0.41,source_export
ORD-2024-006704-ITEM-2,ORD-2024-006704,SKU-KIT-001,SKU-KIT-001,Airtight Pantry Labels,Kitchen,1,82.95,4.15,78.80,0.55,source_export
ORD-2024-006705-ITEM-1,ORD-2024-006705,SKU-BED-001,SKU-BED-001,Cotton Bedding Bundle,Bedroom,1,738.98,36.95,702.03,0.38,source_export
ORD-2024-006705-ITEM-2,ORD-2024-006705,SKU-DEC-001,SKU-DEC-001,Glass Terrarium,Decor,1,331.56,0.00,331.56,0.31,source_export
ORD-2024-006705-ITEM-3,ORD-2024-006705,SKU-KIT-006,SKU-KIT-006,Reusable Food Wraps,Kitchen,1,97.33,0.00,97.33,0.50,source_export
ORD-2024-006706-ITEM-1,ORD-2024-006706,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,1,146.11,7.31,138.80,0.46,source_export
ORD-2024-006707-ITEM-1,ORD-2024-006707,SKU-DEC-004,SKU-DEC-004,Linen Cushion Cover,Decor,1,156.65,7.83,148.81,0.36,source_export
ORD-2024-006708-ITEM-1,ORD-2024-006708,SKU-BATH-002,SKU-BATH-002,Soap Dispenser Set,Bathroom,1,137.03,0.00,137.03,0.44,source_export
ORD-2024-006709-ITEM-1,ORD-2024-006709,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,127.13,6.36,120.77,0.49,source_export
ORD-2024-006710-ITEM-1,ORD-2024-006710,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,79.67,3.98,75.69,0.52,source_export
ORD-2024-006711-ITEM-1,ORD-2024-006711,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,1,145.14,7.26,137.89,0.46,source_export
ORD-2024-006711-ITEM-2,ORD-2024-006711,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,226.89,0.00,226.89,0.39,source_export
ORD-2024-006712-ITEM-1,ORD-2024-006712,SKU-BED-001,SKU-BED-001,Cotton Bedding Bundle,Bedroom,1,648.76,0.00,648.76,0.38,source_export
ORD-2024-006713-ITEM-1,ORD-2024-006713,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,236.25,23.62,212.62,0.39,source_export
ORD-2024-006714-ITEM-1,ORD-2024-006714,SKU-DEC-004,SKU-DEC-004,Linen Cushion Cover,Decor,1,158.76,0.00,158.76,0.36,source_export
ORD-2024-006714-ITEM-2,ORD-2024-006714,SKU-PET-002,SKU-PET-002,Pet Feeding Mat,Pet,1,122.58,0.00,122.58,0.40,source_export
ORD-2024-006715-ITEM-1,ORD-2024-006715,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,631.19,0.00,"631,19",0.34,source_export
ORD-2024-006716-ITEM-1,ORD-2024-006716,SKU-BATH-002,SKU-BATH-002,Soap Dispenser Set,Bathroom,1,127.01,0.00,127.01,0.44,source_export
ORD-2024-006717-ITEM-1,ORD-2024-006717,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,123.91,0.00,123.91,0.49,source_export
ORD-2024-006718-ITEM-1,ORD-2024-006718,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,230.05,0.00,230.05,0.41,source_export
ORD-2024-006718-ITEM-2,ORD-2024-006718,SKU-KIT-001,SKU-KIT-001,Airtight Pantry Labels,Kitchen,1,88.22,0.00,88.22,0.55,source_export
ORD-2024-006719-ITEM-1,ORD-2024-006719,SKU-BED-001,SKU-BED-001,Cotton Bedding Bundle,Bedroom,1,653.12,65.31,587.81,0.38,source_export
ORD-2024-006719-ITEM-2,ORD-2024-006719,SKU-KIT-006,SKU-KIT-006,Reusable Food Wraps,Kitchen,1,102.12,10.21,91.91,0.50,source_export
ORD-2024-006720-ITEM-1,ORD-2024-006720,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,215.12,0.00,215.12,0.39,source_export
ORD-2024-006721-ITEM-1,ORD-2024-006721,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,119.57,5.98,113.59,0.49,source_export
ORD-2024-006722-ITEM-1,ORD-2024-006722,SKU-BED-001,SKU-BED-001,Cotton Bedding Bundle,Bedroom,1,721.89,0.00,721.89,0.38,source_export
ORD-2024-006723-ITEM-1,ORD-2024-006723,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,238.78,11.94,226.84,0.41,source_export
ORD-2024-006724-ITEM-1,ORD-2024-006724,SKU-KIT-005,SKU-KIT-005,Silicone Utensil Set,Kitchen,1,149.39,7.47,141.92,0.48,source_export
ORD-2024-006725-ITEM-1,ORD-2024-006725,SKU-KIT-005,SKU-KIT-005,Silicone Utensil Set,Kitchen,1,138.48,0.00,138.48,0.48,source_export
ORD-2024-006726-ITEM-1,ORD-2024-006726,SKU-WORK-001,SKU-WORK-001,Desk Organiser,Workspace,1,265.80,0.00,265.80,0.43,source_export
ORD-2024-006727-ITEM-1,ORD-2024-006727,SKU-LIFE-005,SKU-LIFE-005,Weekend Cooler Bag,Lifestyle,1,299.09,0.00,299.09,0.34,source_export
ORD-2024-006728-ITEM-1,ORD-2024-006728,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,233.02,0.00,233.02,0.41,source_export
ORD-2024-006729-ITEM-1,ORD-2024-006729,SKU-KIT-005,SKU-KIT-005,Silicone Utensil Set,Kitchen,1,140.07,0.00,140.07,0.48,source_export
ORD-2024-006730-ITEM-1,ORD-2024-006730,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,79.72,3.99,75.73,0.52,source_export
ORD-2024-006731-ITEM-1,ORD-2024-006731,SKU-BED-003,SKU-BED-003,Pillow Protector Pair,Bedroom,1,168.17,8.41,159.76,0.39,source_export
ORD-2024-006731-ITEM-2,ORD-2024-006731,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,115.93,5.80,110.13,0.49,source_export
ORD-2024-006732-ITEM-1,ORD-2024-006732,SKU-PET-001,SKU-PET-001,Round Pet Bed,Pet,1,458.22,0.00,458.22,0.28,source_export
ORD-2024-006732-ITEM-2,ORD-2024-006732,SKU-WORK-001,SKU-WORK-001,Desk Organiser,Workspace,1,245.83,0.00,245.83,0.43,source_export
ORD-2024-006733-ITEM-1,ORD-2024-006733,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,214.29,0.00,214.29,0.39,source_export
ORD-2024-006733-ITEM-2,ORD-2024-006733,SKU-WORK-001,SKU-WORK-001,Desk Organiser,Workspace,1,237.95,0.00,237.95,0.43,source_export
ORD-2024-006733-ITEM-3,ORD-2024-006733,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,217.80,10.89,206.91,0.41,source_export
ORD-2024-006734-ITEM-1,ORD-2024-006734,SKU-KIT-005,SKU-KIT-005,Silicone Utensil Set,Kitchen,1,139.72,6.99,132.73,0.48,source_export
ORD-2024-006735-ITEM-1,ORD-2024-006735,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,85.26,0.00,85.26,0.52,source_export
ORD-2024-006735-ITEM-2,ORD-2024-006735,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,2,75.31,15.06,135.55,0.52,source_export
ORD-2024-006736-ITEM-1,ORD-2024-006736,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,236.00,11.80,224.20,0.39,source_export
ORD-2024-006737-ITEM-1,ORD-2024-006737,SKU-PET-002,SKU-PET-002,Pet Feeding Mat,Pet,2,122.00,24.40,219.60,0.40,source_export
ORD-2024-006738-ITEM-1,ORD-2024-006738,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,2,218.35,0.00,436.69,0.39,source_export
ORD-2024-006739-ITEM-1,ORD-2024-006739,SKU-DEC-004,SKU-DEC-004,Linen Cushion Cover,Decor,1,160.50,8.02,152.47,0.36,source_export
ORD-2024-006740-ITEM-1,ORD-2024-006740,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,1,384.30,0.00,384.30,0.37,source_export
ORD-2024-006741-ITEM-1,ORD-2024-006741,SKU-KIT-006,SKU-KIT-006,Reusable Food Wraps,Kitchen,1,104.28,5.21,99.06,0.50,source_export
ORD-2024-006741-ITEM-2,ORD-2024-006741,SKU-BATH-002,SKU-BATH-002,Soap Dispenser Set,Bathroom,1,130.27,0.00,130.27,0.44,source_export
ORD-2024-006742-ITEM-1,ORD-2024-006742,SKU-BATH-002,SKU-BATH-002,Soap Dispenser Set,Bathroom,1,130.62,6.53,124.09,0.44,source_export
ORD-2024-006743-ITEM-1,ORD-2024-006743,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,1,145.35,0.00,145.35,0.46,source_export
ORD-2024-006744-ITEM-1,ORD-2024-006744,SKU-BED-002,SKU-BED-002,Luxury Throw Blanket,Bedroom,1,578.63,0.00,578.63,0.29,source_export
ORD-2024-006744-ITEM-2,ORD-2024-006744,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,73.06,0.00,73.06,0.52,source_export
ORD-2024-006744-ITEM-3,ORD-2024-006744,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,2,610.28,0.00,1220.56,0.34,source_export
ORD-2024-006745-ITEM-1,ORD-2024-006745,SKU-WORK-002,SKU-WORK-002,Cable Management Box,Workspace,1,201.06,10.05,191.00,0.41,source_export
ORD-2024-006746-ITEM-1,ORD-2024-006746,SKU-LIFE-005,SKU-LIFE-005,Weekend Cooler Bag,Lifestyle,1,309.28,15.46,293.81,0.34,source_export
ORD-2024-006747-ITEM-1,ORD-2024-006747,SKU-DEC-002,SKU-DEC-002,Minimal Wall Clock,Decor,1,282.62,0.00,282.62,0.32,source_export
ORD-2024-006747-ITEM-2,ORD-2024-006747,SKU-HOME-004,SKU-HOME-004,Underbed Storage Bag,Home Organisation,1,179.62,0.00,179.62,0.43,source_export
ORD-2024-006748-ITEM-1,ORD-2024-006748,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,208.21,0.00,208.21,0.39,source_export
ORD-2024-006749-ITEM-1,ORD-2024-006749,SKU-LIFE-004,SKU-LIFE-004,Insulated Travel Mug,Lifestyle,1,157.98,15.80,142.19,0.38,source_export
ORD-2024-006749-ITEM-2,ORD-2024-006749,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,80.79,0.00,"80,79",0.52,source_export
ORD-2024-006750-ITEM-1,ORD-2024-006750,SKU-DEC-003,SKU-DEC-003,Decorative Vase,Decor,1,244.31,0.00,244.31,0.30,source_export
ORD-2024-006751-ITEM-1,ORD-2024-006751,SKU-KIT-006,SKU-KIT-006,Reusable Food Wraps,Kitchen,1,96.20,4.81,91.39,0.50,source_export
ORD-2024-006752-ITEM-1,ORD-2024-006752,SKU-PET-002,SKU-PET-002,Pet Feeding Mat,Pet,2,126.80,12.68,240.92,0.40,source_export
ORD-2024-006753-ITEM-1,ORD-2024-006753,SKU-BED-002,SKU-BED-002,Luxury Throw Blanket,Bedroom,1,521.65,26.08,495.57,0.29,source_export
ORD-2024-006754-ITEM-1,ORD-2024-006754,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,79.76,0.00,79.76,0.52,source_export
ORD-2024-006755-ITEM-1,ORD-2024-006755,SKU-KIT-001,SKU-KIT-001,Airtight Pantry Labels,Kitchen,1,83.60,4.18,79.42,0.55,source_export
ORD-2024-006756-ITEM-1,ORD-2024-006756,SKU-PET-002,SKU-PET-002,Pet Feeding Mat,Pet,1,121.18,0.00,121.18,0.40,source_export
ORD-2024-006756-ITEM-2,ORD-2024-006756,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,1,144.24,7.21,137.03,0.46,source_export
ORD-2024-006757-ITEM-1,ORD-2024-006757,SKU-WORK-001,SKU-WORK-001,Desk Organiser,Workspace,1,244.73,12.24,232.49,0.43,source_export
ORD-2024-006758-ITEM-1,ORD-2024-006758,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,2,220.46,0.00,440.92,0.41,source_export
ORD-2024-006758-ITEM-2,ORD-2024-006758,SKU-HOME-004,SKU-HOME-004,Underbed Storage Bag,Home Organisation,1,194.02,9.70,184.32,0.43,source_export
ORD-2024-006758-ITEM-3,ORD-2024-006758,SKU-KIT-005,SKU-KIT-005,Silicone Utensil Set,Kitchen,2,134.26,0.00,268.53,0.48,source_export
ORD-2024-006759-ITEM-1,ORD-2024-006759,SKU-LIFE-005,SKU-LIFE-005,Weekend Cooler Bag,Lifestyle,1,284.93,14.25,270.69,0.34,source_export
ORD-2024-006760-ITEM-1,ORD-2024-006760,SKU-PET-002,SKU-PET-002,Pet Feeding Mat,Pet,2,110.27,0.00,220.54,0.40,source_export
ORD-2024-006760-ITEM-2,ORD-2024-006760,SKU-BED-003,SKU-BED-003,Pillow Protector Pair,Bedroom,1,159.98,8.00,151.98,0.39,source_export
ORD-2024-006760-ITEM-3,ORD-2024-006760,SKU-WORK-002,SKU-WORK-002,Cable Management Box,Workspace,1,212.06,0.00,212.06,0.41,source_export
ORD-2024-006761-ITEM-1,ORD-2024-006761,SKU-DEC-004,SKU-DEC-004,Linen Cushion Cover,Decor,1,139.54,6.98,132.56,0.36,source_export
ORD-2024-006762-ITEM-1,ORD-2024-006762,SKU-LIFE-003,SKU-LIFE-003,Kids Tee Bundle,Lifestyle,2,179.04,17.90,340.17,0.36,source_export
ORD-2024-006763-ITEM-1,ORD-2024-006763,SKU-PET-002,SKU-PET-002,Pet Feeding Mat,Pet,1,110.49,5.52,104.97,0.40,source_export
ORD-2024-006763-ITEM-2,ORD-2024-006763,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,218.41,10.92,207.49,0.41,source_export
ORD-2024-006764-ITEM-1,ORD-2024-006764,SKU-KIT-005,SKU-KIT-005,Silicone Utensil Set,Kitchen,1,141.33,0.00,141.33,0.48,source_export
ORD-2024-006765-ITEM-1,ORD-2024-006765,SKU-HOME-002,SKU-HOME-002,Loadshedding LED Lamp,Home Essentials,1,223.58,0.00,223.58,0.41,source_export
ORD-2024-006765-ITEM-2,ORD-2024-006765,SKU-HOME-003,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,1,170.92,0.00,170.92,0.42,source_export
ORD-2024-006765-ITEM-3,ORD-2024-006765,SKU-WORK-001,SKU-WORK-001,Desk Organiser,Workspace,2,262.51,0.00,525.01,0.43,source_export
ORD-2024-006766-ITEM-1,ORD-2024-006766,SKU-WORK-002,SKU-WORK-002,Cable Management Box,Workspace,1,186.89,9.34,177.54,0.41,source_export
ORD-2024-006767-ITEM-1,ORD-2024-006767,SKU-LIFE-002,SKU-LIFE-002,Scented Candle Duo,Lifestyle,1,110.06,5.50,104.55,0.49,source_export
ORD-2024-006768-ITEM-1,ORD-2024-006768,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,1,421.54,21.08,400.47,0.37,source_export
ORD-2024-006768-ITEM-2,ORD-2024-006768,SKU-BATH-002,SKU-BATH-002,Soap Dispenser Set,Bathroom,2,136.00,13.60,258.40,0.44,source_export
ORD-2024-006769-ITEM-1,ORD-2024-006769,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,1,150.31,7.52,142.80,0.46,source_export
ORD-2024-006770-ITEM-1,ORD-2024-006770,SKU-HOME-003,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,1,163.46,0.00,163.46,0.42,source_export
ORD-2024-006771-ITEM-1,ORD-2024-006771,SKU-KIT-003,SKU-KIT-003,Digital Kitchen Scale,Kitchen,1,228.25,0.00,228.25,0.39,source_export
ORD-2024-006772-ITEM-1,ORD-2024-006772,SKU-LIFE-004,SKU-LIFE-004,Insulated Travel Mug,Lifestyle,1,168.02,0.00,168.02,0.38,source_export
ORD-2024-006773-ITEM-1,ORD-2024-006773,SKU-BATH-001,SKU-BATH-001,Bath Towel Bundle,Bathroom,1,377.18,18.86,358.32,0.37,source_export
ORD-2024-006773-ITEM-2,ORD-2024-006773,SKU-DEC-002,SKU-DEC-002,Minimal Wall Clock,Decor,1,300.96,0.00,300.96,0.32,source_export
ORD-2024-006774-ITEM-1,ORD-2024-006774,SKU-BED-001,SKU-BED-001,Cotton Bedding Bundle,Bedroom,1,712.95,0.00,712.95,0.38,source_export
ORD-2024-006775-ITEM-1,ORD-2024-006775,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,2,140.37,14.04,266.70,0.46,source_export
ORD-2024-006776-ITEM-1,ORD-2024-006776,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,79.21,0.00,79.21,0.52,source_export
ORD-2024-006776-ITEM-2,ORD-2024-006776,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,74.88,7.49,67.39,0.52,source_export
ORD-2024-006777-ITEM-1,ORD-2024-006777,SKU-LIFE-005,SKU-LIFE-005,Weekend Cooler Bag,Lifestyle,1,279.78,13.99,265.79,0.34,source_export
ORD-2024-006777-ITEM-2,ORD-2024-006777,SKU-BED-003,SKU-BED-003,Pillow Protector Pair,Bedroom,2,151.40,0.00,302.79,0.39,source_export
ORD-2024-006778-ITEM-1,ORD-2024-006778,SKU-PET-001,SKU-PET-001,Round Pet Bed,Pet,1,448.85,22.44,426.41,0.28,source_export
ORD-2024-006779-ITEM-1,ORD-2024-006779,SKU-KIT-001,SKU-KIT-001,Airtight Pantry Labels,Kitchen,1,88.97,4.45,84.53,0.55,source_export
ORD-2024-006779-ITEM-2,ORD-2024-006779,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,586.86,0.00,586.86,0.34,source_export
ORD-2024-006780-ITEM-1,ORD-2024-006780,SKU-WORK-002,SKU-WORK-002,Cable Management Box,Workspace,1,191.09,9.55,181.53,0.41,source_export
ORD-2024-006781-ITEM-1,ORD-2024-006781,SKU-BED-003,SKU-BED-003,Pillow Protector Pair,Bedroom,1,147.15,7.36,139.79,0.39,source_export
ORD-2024-006782-ITEM-1,ORD-2024-006782,SKU-PET-002,SKU-PET-002,Pet Feeding Mat,Pet,1,109.68,5.48,104.19,0.40,source_export
ORD-2024-006783-ITEM-1,ORD-2024-006783,SKU-WORK-001,SKU-WORK-001,Desk Organiser,Workspace,1,252.07,0.00,252.07,0.43,source_export
ORD-2024-006784-ITEM-1,ORD-2024-006784,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,79.90,7.99,71.91,0.52,source_export
ORD-2024-006784-ITEM-2,ORD-2024-006784,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,77.50,3.88,73.63,0.52,source_export
ORD-2024-006785-ITEM-1,ORD-2024-006785,SKU-HOME-004,SKU-HOME-004,Underbed Storage Bag,Home Organisation,1,186.88,9.34,177.53,0.43,source_export
ORD-2024-006785-ITEM-2,ORD-2024-006785,SKU-BATH-002,SKU-BATH-002,Soap Dispenser Set,Bathroom,1,126.50,0.00,126.50,0.44,source_export
ORD-2024-006786-ITEM-1,ORD-2024-006786,SKU-LIFE-003,SKU-LIFE-003,Kids Tee Bundle,Lifestyle,1,176.09,0.00,176.09,0.36,source_export
ORD-2024-006787-ITEM-1,ORD-2024-006787,SKU-DEC-003,SKU-DEC-003,Decorative Vase,Decor,1,243.13,12.16,230.97,0.30,source_export
ORD-2024-006788-ITEM-1,ORD-2024-006788,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,642.04,32.10,609.94,0.34,source_export
ORD-2024-006788-ITEM-2,ORD-2024-006788,SKU-HOME-003,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,1,157.33,0.00,157.33,0.42,source_export
ORD-2024-006789-ITEM-1,ORD-2024-006789,SKU-HOME-003,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,2,147.61,0.00,295.22,0.42,source_export
ORD-2024-006790-ITEM-1,ORD-2024-006790,SKU-HOME-003,SKU-HOME-003,Foldable Laundry Basket,Home Organisation,1,151.51,0.00,151.51,0.42,source_export
ORD-2024-006790-ITEM-2,ORD-2024-006790,SKU-HOME-001,SKU-HOME-001,Bamboo Storage Set,Home Organisation,1,144.80,7.24,137.56,0.46,source_export
ORD-2024-006791-ITEM-1,ORD-2024-006791,SKU-KIT-001,SKU-KIT-001,Airtight Pantry Labels,Kitchen,1,93.25,4.66,88.58,0.55,source_export
ORD-2024-006792-ITEM-1,ORD-2024-006792,SKU-DEC-004,SKU-DEC-004,Linen Cushion Cover,Decor,1,152.20,0.00,152.20,0.36,source_export
ORD-2024-006793-ITEM-1,ORD-2024-006793,SKU-KIT-002,SKU-KIT-002,Ceramic Dinner Set,Kitchen,1,555.83,27.79,528.04,0.34,source_export
ORD-2024-006794-ITEM-1,ORD-2024-006794,SKU-DEC-003,SKU-DEC-003,Decorative Vase,Decor,1,266.57,13.33,253.24,0.30,source_export
ORD-2024-006795-ITEM-1,ORD-2024-006795,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,79.88,0.00,79.88,0.52,source_export
ORD-2024-006796-ITEM-1,ORD-2024-006796,SKU-DEC-002,SKU-DEC-002,Minimal Wall Clock,Decor,1,283.99,28.40,255.59,0.32,source_export
ORD-2024-006796-ITEM-2,ORD-2024-006796,SKU-LIFE-001,SKU-LIFE-001,Reusable Shopper Totes,Lifestyle,1,75.00,0.00,75.00,0.52,source_export
